age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46,self-employed,single,unknown,yes,3661,no,yes,cellular,19,jan,219,2,1,4,other,yes
36,technician,married,tertiary,no,2422,yes,yes,unknown,6,nov,1205,4,319,0,unknown,yes
35,self-employed,divorced,primary,no,46,no,yes,cellular,27,jan,813,5,-1,3,success,yes
43,unemployed,divorced,tertiary,yes,439,yes,no,unknown,31,jul,451,12,83,0,success,yes
53,self-employed,divorced,unknown,yes,10980,yes,no,cellular,30,apr,182,25,136,2,success,yes
50,entrepreneur,divorced,tertiary,yes,27960,yes,no,unknown,25,aug,830,6,292,5,unknown,yes
43,services,married,unknown,no,229,no,yes,cellular,9,feb,566,10,254,2,other,yes
40,student,divorced,tertiary,no,6151,no,no,telephone,11,aug,511,3,166,8,other,yes
45,unemployed,married,tertiary,no,878,no,no,cellular,4,sep,1652,2,48,0,success,yes
59,housemaid,married,unknown,yes,1347,yes,no,cellular,20,apr,758,17,-1,6,unknown,yes
36,admin.,single,tertiary,no,-2509,yes,yes,cellular,12,may,174,3,344,2,success,yes
20,unemployed,divorced,tertiary,no,3202,no,no,cellular,15,aug,13,3,144,3,success,no
46,housemaid,divorced,tertiary,no,1991,no,yes,unknown,15,mar,135,1,-1,0,other,no
54,unknown,married,unknown,no,476,no,no,cellular,1,jan,321,13,-1,0,success,yes
35,technician,divorced,tertiary,no,11601,no,yes,unknown,3,nov,454,6,160,0,other,yes
34,technician,single,unknown,no,317,no,no,cellular,26,sep,826,4,80,2,failure,yes
65,self-employed,married,tertiary,yes,680,yes,no,cellular,7,jun,741,20,403,5,success,no
39,technician,single,secondary,no,-771,no,no,telephone,4,mar,396,21,75,4,failure,no
60,retired,married,tertiary,yes,2361,yes,no,cellular,8,apr,229,33,75,3,unknown,yes
36,unknown,divorced,tertiary,no,3620,no,no,cellular,31,jul,243,5,49,3,other,yes
53,unknown,single,unknown,yes,687,no,yes,cellular,26,apr,845,3,-1,6,unknown,no
38,housemaid,married,tertiary,no,-136,yes,no,unknown,2,aug,436,7,117,0,other,yes
46,housemaid,single,tertiary,no,607,yes,yes,unknown,20,nov,206,3,74,5,success,no
83,admin.,divorced,secondary,yes,318,yes,no,cellular,9,jun,488,5,-1,1,unknown,yes
49,blue-collar,single,secondary,no,391,yes,yes,unknown,20,nov,2521,4,347,0,unknown,yes
39,retired,divorced,secondary,no,2431,yes,no,cellular,21,nov,480,6,-1,0,unknown,yes
47,self-employed,single,secondary,yes,34,no,no,cellular,28,may,389,2,1,0,other,yes
47,unemployed,married,unknown,no,2028,yes,no,unknown,14,dec,858,1,171,3,success,no
52,blue-collar,single,secondary,yes,372,no,no,cellular,29,apr,376,11,78,0,unknown,yes
63,unknown,married,unknown,yes,7185,no,no,cellular,22,nov,234,12,-1,3,success,yes
54,housemaid,divorced,primary,no,1057,yes,yes,unknown,27,jun,1681,4,-1,3,unknown,no
37,housemaid,divorced,secondary,no,2871,no,no,telephone,3,apr,258,1,-1,11,success,yes
39,entrepreneur,single,tertiary,yes,3380,yes,yes,telephone,11,jan,137,2,-1,0,unknown,yes
54,retired,divorced,primary,yes,-1491,yes,no,telephone,5,jul,290,5,115,1,unknown,yes
37,admin.,divorced,primary,no,3763,yes,no,unknown,28,nov,157,3,70,2,other,yes
18,blue-collar,married,primary,no,403,yes,yes,telephone,23,dec,468,8,102,11,unknown,yes
42,entrepreneur,divorced,unknown,no,424,yes,no,cellular,28,mar,175,1,-1,2,success,yes
45,self-employed,married,tertiary,no,-2455,no,yes,telephone,31,jul,758,4,-1,0,other,yes
34,blue-collar,married,tertiary,no,3204,yes,yes,telephone,22,jul,811,4,145,0,unknown,yes
46,unknown,divorced,primary,no,4183,yes,no,unknown,17,jul,1116,10,202,8,success,yes
47,blue-collar,single,unknown,no,1412,yes,yes,unknown,13,apr,2267,6,78,0,failure,yes
43,blue-collar,divorced,secondary,no,2943,yes,no,unknown,28,oct,36,4,41,3,success,no
24,technician,single,unknown,yes,6439,no,yes,unknown,29,aug,606,1,-1,0,other,yes
51,management,single,tertiary,no,1443,yes,no,telephone,16,aug,343,1,0,3,other,yes
59,services,divorced,secondary,no,4934,yes,yes,cellular,20,jul,1481,4,-1,0,failure,no
62,management,single,tertiary,yes,-1208,yes,no,cellular,28,jul,473,1,11,2,unknown,no
86,blue-collar,married,primary,yes,23,no,no,cellular,6,dec,188,5,2,5,failure,no
40,technician,single,unknown,no,1232,no,no,telephone,15,apr,440,2,351,6,success,yes
41,housemaid,single,tertiary,no,612,yes,no,telephone,30,apr,213,8,1,0,success,yes
22,services,married,secondary,no,227,no,no,telephone,29,jun,191,4,351,2,unknown,no
38,blue-collar,married,secondary,yes,462,no,no,telephone,21,jun,270,2,370,0,success,yes
88,services,married,tertiary,no,2730,no,no,telephone,4,oct,118,1,-1,3,unknown,yes
38,self-employed,married,unknown,no,485,yes,yes,telephone,30,may,568,2,-1,1,other,yes
50,retired,married,secondary,yes,479,no,no,cellular,10,jun,412,2,-1,0,success,yes
22,management,divorced,unknown,no,327,no,no,telephone,12,jan,23,1,854,5,other,yes
39,technician,divorced,unknown,yes,-146,yes,yes,unknown,10,sep,1059,2,104,0,other,no
59,entrepreneur,married,secondary,yes,6547,yes,no,cellular,6,feb,1514,4,168,3,success,no
77,entrepreneur,married,primary,no,4975,yes,no,telephone,30,jun,661,1,48,0,failure,no
31,blue-collar,single,secondary,no,122,no,yes,telephone,9,jan,2398,1,39,0,unknown,no
74,student,divorced,primary,yes,1915,yes,yes,telephone,17,oct,206,3,1,7,other,no
25,technician,divorced,unknown,yes,3938,yes,yes,telephone,15,feb,40,5,-1,0,other,no
40,self-employed,single,unknown,yes,4237,no,no,cellular,20,dec,2,2,320,9,unknown,no
71,technician,single,secondary,yes,3698,yes,no,cellular,31,mar,442,12,182,2,success,yes
33,unknown,divorced,primary,yes,4178,no,no,unknown,13,sep,606,3,85,5,other,no
37,entrepreneur,divorced,unknown,no,317,no,yes,cellular,16,may,721,1,-1,0,success,no
30,entrepreneur,divorced,tertiary,yes,3907,yes,yes,telephone,24,apr,132,1,137,10,failure,yes
52,technician,single,unknown,no,10870,yes,yes,cellular,12,jun,382,6,142,7,failure,no
29,unknown,married,primary,yes,924,no,no,unknown,14,aug,2068,7,57,0,other,yes
31,admin.,married,unknown,yes,4118,yes,no,telephone,16,jan,125,2,-1,2,failure,yes
25,management,single,secondary,no,14,no,no,telephone,13,jul,243,1,87,0,other,no
68,admin.,single,primary,no,13912,no,no,cellular,26,may,115,4,1,2,other,no
61,technician,married,unknown,yes,3134,no,no,cellular,14,jul,188,1,82,1,unknown,yes
63,admin.,single,tertiary,no,-13,yes,no,telephone,23,jun,451,5,150,3,unknown,no
49,retired,married,tertiary,yes,-95,yes,no,cellular,21,jul,76,1,98,2,unknown,yes
24,self-employed,married,tertiary,no,406,no,no,unknown,4,mar,82,13,20,3,unknown,yes
43,services,single,tertiary,yes,110,no,no,unknown,19,jul,215,4,46,2,other,no
63,retired,single,tertiary,no,14070,no,no,unknown,20,sep,791,5,747,6,success,yes
71,management,married,tertiary,yes,2532,yes,yes,unknown,6,may,325,5,169,2,success,no
33,student,single,secondary,yes,3590,no,yes,telephone,20,sep,400,6,92,0,failure,yes
35,services,divorced,unknown,no,314,yes,no,telephone,14,sep,231,5,-1,0,unknown,no
35,unknown,divorced,tertiary,yes,911,yes,no,cellular,10,dec,1706,3,153,0,unknown,yes
42,housemaid,married,secondary,yes,535,yes,no,cellular,4,aug,1698,7,386,0,success,no
23,student,married,unknown,no,11004,yes,no,cellular,28,jul,603,5,86,2,other,yes
60,management,married,tertiary,no,2134,yes,no,cellular,24,may,629,8,231,7,failure,no
51,services,divorced,secondary,no,876,yes,yes,unknown,5,nov,520,16,94,3,unknown,no
49,entrepreneur,single,tertiary,no,6192,no,no,telephone,4,may,1025,1,-1,3,success,no
56,unknown,married,tertiary,no,7286,no,yes,unknown,8,apr,1217,1,-1,1,unknown,no
48,housemaid,married,unknown,yes,6314,no,yes,telephone,21,may,139,2,282,3,failure,yes
39,technician,married,unknown,no,2397,yes,no,cellular,27,feb,454,4,-1,3,unknown,yes
44,student,single,secondary,yes,652,no,no,unknown,17,may,1209,1,74,2,other,no
30,entrepreneur,single,secondary,yes,318,yes,yes,cellular,15,feb,615,5,1,3,unknown,yes
56,self-employed,divorced,unknown,no,-2489,no,yes,cellular,30,feb,1172,3,143,1,success,no
29,unknown,single,secondary,yes,4995,no,yes,unknown,21,jul,304,3,83,0,success,no
62,self-employed,single,unknown,no,-146,yes,yes,cellular,29,mar,625,8,102,11,other,no
47,housemaid,single,primary,yes,179,yes,no,telephone,21,mar,637,16,80,1,success,no
37,unemployed,single,tertiary,no,3968,yes,yes,cellular,12,jul,1099,1,157,0,success,no
40,technician,divorced,secondary,yes,-1253,yes,yes,cellular,2,feb,2350,3,65,1,failure,no
30,entrepreneur,married,tertiary,no,3663,no,no,telephone,28,jul,513,4,68,1,success,yes
25,blue-collar,divorced,secondary,no,2871,yes,no,telephone,10,jul,150,1,-1,0,unknown,no
31,student,married,primary,no,5926,no,no,cellular,16,mar,115,1,232,4,unknown,no
27,services,single,tertiary,no,87,no,no,cellular,3,may,149,7,791,3,unknown,no
34,technician,divorced,tertiary,no,2238,yes,no,cellular,13,dec,683,1,92,1,success,yes
49,management,divorced,tertiary,no,2752,no,yes,cellular,30,mar,121,5,73,2,success,no
21,retired,divorced,tertiary,yes,383,no,no,unknown,7,dec,408,5,117,2,unknown,yes
38,unknown,divorced,tertiary,no,24848,no,no,unknown,7,jan,166,5,54,0,other,yes
40,technician,married,tertiary,no,15251,no,no,unknown,23,jul,3,17,85,2,failure,no
60,retired,divorced,primary,no,2240,yes,no,telephone,16,aug,147,4,78,3,success,yes
43,student,single,secondary,yes,1433,yes,no,unknown,8,may,118,2,98,8,other,yes
36,services,single,tertiary,no,3586,no,yes,cellular,11,oct,678,13,345,1,unknown,no
33,services,divorced,tertiary,no,2537,no,no,telephone,25,nov,1137,2,89,0,success,no
37,retired,married,tertiary,yes,517,yes,no,unknown,24,nov,603,2,448,6,unknown,no
58,services,divorced,primary,yes,2271,yes,no,cellular,18,feb,3,1,66,3,other,yes
61,self-employed,married,secondary,no,2244,yes,no,cellular,22,mar,1592,5,174,3,success,no
68,unemployed,divorced,primary,no,14396,no,no,unknown,22,apr,138,4,-1,0,success,no
58,self-employed,single,unknown,no,4136,no,no,unknown,28,oct,442,4,74,2,other,yes
53,blue-collar,married,primary,no,721,yes,yes,unknown,13,feb,209,2,-1,2,other,yes
44,blue-collar,married,secondary,no,5330,no,no,cellular,22,aug,108,2,486,3,success,no
52,blue-collar,single,tertiary,no,1399,no,no,cellular,16,sep,434,2,2,3,unknown,no
46,services,married,secondary,no,567,no,no,unknown,12,may,1047,2,44,3,failure,no
58,management,divorced,unknown,yes,-345,yes,no,unknown,14,may,1407,20,251,1,unknown,yes
40,retired,single,primary,yes,447,no,no,cellular,4,jul,66,6,-1,0,success,no
34,entrepreneur,divorced,secondary,no,-45,no,no,cellular,25,oct,368,5,47,4,unknown,no
41,admin.,married,unknown,yes,296,yes,no,cellular,10,jul,14,6,124,1,success,yes
34,unknown,divorced,tertiary,yes,2867,yes,yes,cellular,17,jul,213,1,641,2,other,yes
38,retired,divorced,tertiary,no,-753,yes,no,unknown,5,apr,541,13,188,1,success,no
60,management,married,primary,no,-223,no,no,unknown,20,dec,126,4,-1,0,unknown,yes
36,unemployed,divorced,secondary,no,48,yes,no,unknown,30,jun,866,13,1,3,success,no
43,blue-collar,married,primary,no,10919,yes,yes,telephone,29,apr,1154,4,84,5,unknown,yes
39,blue-collar,single,primary,no,278,yes,yes,cellular,11,jun,807,4,75,8,failure,no
29,entrepreneur,married,unknown,no,6590,yes,no,cellular,31,mar,44,11,90,0,other,yes
38,student,married,unknown,no,3440,no,no,unknown,13,jul,540,7,-1,1,success,yes
37,management,married,primary,no,6007,no,yes,cellular,17,apr,904,5,-1,3,other,yes
40,services,single,tertiary,no,6909,no,yes,cellular,30,jul,2102,3,186,13,unknown,no
89,management,divorced,tertiary,no,107,no,no,unknown,26,jun,784,2,93,0,success,yes
58,retired,divorced,unknown,no,-392,yes,yes,cellular,21,feb,1065,2,92,0,failure,yes
26,unemployed,divorced,tertiary,no,8304,yes,yes,telephone,31,mar,718,19,81,3,unknown,yes
36,admin.,single,tertiary,no,969,yes,no,unknown,14,jun,1822,7,384,1,success,yes
86,retired,married,tertiary,no,8846,yes,yes,cellular,30,feb,269,7,304,1,other,yes
36,admin.,single,primary,no,9400,yes,no,cellular,16,jul,2,6,70,3,unknown,yes
51,management,single,unknown,no,35,no,yes,telephone,11,jan,589,2,92,12,unknown,no
36,technician,married,secondary,no,-85,yes,yes,telephone,29,apr,1364,3,60,0,other,yes
56,retired,single,secondary,no,491,yes,yes,telephone,11,dec,126,2,-1,2,unknown,no
30,services,married,tertiary,no,7436,no,no,unknown,17,mar,265,5,75,0,success,yes
55,self-employed,single,primary,no,7182,yes,yes,cellular,17,jul,1369,9,154,6,other,yes
63,retired,divorced,primary,yes,292,yes,yes,telephone,27,dec,759,4,-1,4,failure,no
26,entrepreneur,divorced,secondary,yes,591,no,yes,cellular,11,nov,76,6,-1,8,success,yes
33,entrepreneur,divorced,primary,yes,5269,no,no,cellular,3,nov,147,1,150,15,failure,no
61,services,married,tertiary,no,1373,no,yes,telephone,30,dec,898,2,101,0,success,no
49,services,divorced,secondary,no,3348,yes,no,unknown,11,apr,598,10,9,8,unknown,yes
91,unemployed,married,tertiary,no,734,no,no,unknown,16,nov,181,16,-1,1,other,yes
41,unknown,divorced,primary,yes,2932,no,yes,unknown,27,feb,1321,5,289,11,unknown,no
36,unknown,married,tertiary,yes,1135,no,no,unknown,12,may,218,6,77,2,success,yes
53,entrepreneur,divorced,secondary,yes,28189,yes,no,unknown,25,nov,318,6,-1,1,unknown,no
39,admin.,divorced,unknown,no,973,yes,no,telephone,17,apr,132,1,109,2,unknown,no
74,services,single,primary,yes,190,no,yes,unknown,22,oct,440,4,527,5,success,yes
55,management,divorced,tertiary,no,-237,yes,yes,telephone,1,apr,196,1,264,2,unknown,no
40,unemployed,married,unknown,yes,1644,no,no,cellular,27,aug,439,4,214,2,other,no
80,retired,married,secondary,yes,82,no,yes,telephone,11,dec,203,13,80,3,unknown,no
53,self-employed,divorced,tertiary,no,15924,yes,yes,unknown,19,may,278,2,65,0,unknown,yes
42,management,single,unknown,no,5015,yes,no,cellular,6,jun,1905,10,67,0,success,yes
59,blue-collar,single,secondary,no,1913,yes,yes,unknown,31,mar,516,2,89,10,other,no
53,self-employed,divorced,unknown,no,2457,yes,no,unknown,2,oct,195,3,-1,0,other,yes
63,entrepreneur,divorced,unknown,yes,1489,yes,no,cellular,13,may,495,1,304,0,success,no
52,entrepreneur,married,secondary,no,1968,no,yes,telephone,29,jan,992,7,72,4,other,no
54,retired,divorced,secondary,no,31,yes,no,telephone,13,sep,1603,2,83,0,failure,yes
33,unknown,divorced,primary,yes,-237,no,no,telephone,21,feb,317,4,78,2,success,no
43,retired,divorced,primary,yes,-299,yes,no,cellular,26,oct,1222,1,-1,12,unknown,no
32,unknown,divorced,tertiary,yes,-389,no,yes,unknown,28,apr,252,7,-1,6,success,yes
43,housemaid,married,tertiary,yes,758,no,no,cellular,16,jul,646,2,217,2,success,no
38,services,married,secondary,yes,12552,yes,yes,unknown,16,mar,370,5,-1,9,success,no
64,retired,married,tertiary,yes,-698,no,yes,telephone,17,nov,310,4,219,4,other,yes
49,admin.,married,tertiary,no,1072,yes,no,cellular,28,jan,1557,6,702,0,unknown,yes
43,services,single,primary,no,4823,yes,no,unknown,8,aug,251,2,111,10,unknown,yes
36,services,married,tertiary,yes,6592,no,yes,unknown,6,may,125,25,93,1,unknown,yes
41,entrepreneur,divorced,unknown,yes,494,yes,no,cellular,15,may,220,1,85,2,failure,no
33,technician,divorced,unknown,no,1608,no,no,cellular,5,apr,665,15,101,1,unknown,no
83,self-employed,married,tertiary,yes,17091,no,yes,unknown,14,may,243,6,35,3,unknown,yes
59,technician,single,tertiary,yes,13772,no,yes,unknown,18,apr,620,1,23,0,success,no
36,entrepreneur,married,secondary,yes,-344,no,yes,cellular,19,jun,1023,7,485,3,unknown,yes
62,services,married,primary,yes,-469,yes,yes,cellular,30,oct,773,2,80,1,unknown,no
30,retired,divorced,primary,no,3534,no,no,unknown,9,jan,72,27,75,4,other,no
73,unemployed,single,secondary,yes,8606,yes,no,cellular,22,aug,156,22,-1,2,success,no
25,technician,single,secondary,yes,3253,no,no,cellular,8,may,757,4,179,5,unknown,no
43,student,married,primary,no,85,no,yes,unknown,12,jul,42,4,21,0,failure,yes
18,admin.,married,tertiary,no,1,no,no,unknown,11,oct,957,5,196,0,unknown,yes
45,student,married,secondary,no,1641,yes,no,unknown,13,mar,566,18,58,12,failure,no
25,admin.,single,secondary,no,1070,no,yes,cellular,29,jun,419,3,99,1,failure,yes
41,technician,divorced,tertiary,no,7682,yes,no,unknown,30,aug,1591,1,291,1,failure,no
26,management,single,secondary,no,881,no,yes,unknown,11,aug,985,6,0,3,failure,yes
43,management,divorced,tertiary,no,-737,yes,no,telephone,29,nov,466,4,1,3,unknown,yes
45,services,divorced,unknown,no,25441,yes,no,unknown,17,mar,1229,5,90,12,unknown,no
71,technician,married,secondary,yes,7454,yes,no,telephone,8,dec,136,3,637,8,unknown,yes
37,admin.,single,tertiary,no,3560,no,yes,telephone,21,nov,1154,1,79,0,unknown,yes
45,management,single,secondary,no,1690,no,no,cellular,15,may,1260,2,-1,4,unknown,yes
48,management,single,secondary,yes,2146,yes,no,cellular,8,may,488,4,120,3,failure,yes
41,retired,married,unknown,yes,1652,no,yes,telephone,22,oct,1345,6,-1,0,unknown,yes
54,management,married,tertiary,no,-2,yes,no,cellular,21,nov,166,2,57,0,success,no
41,services,married,secondary,no,1436,no,yes,cellular,5,dec,200,21,-1,1,failure,no
26,services,married,tertiary,yes,4737,no,yes,unknown,11,nov,2213,7,99,13,success,no
30,admin.,divorced,secondary,no,412,no,no,unknown,18,jul,1844,6,111,6,unknown,no
44,student,married,unknown,no,-2829,yes,yes,telephone,6,oct,422,3,81,7,success,yes
35,technician,divorced,secondary,yes,2876,yes,no,unknown,17,jul,143,9,461,0,success,no
58,services,single,primary,no,816,yes,no,telephone,14,nov,260,27,515,1,success,yes
38,student,single,primary,yes,3141,yes,no,cellular,29,jan,1130,2,196,1,unknown,no
42,blue-collar,married,unknown,no,98,no,no,unknown,7,jul,117,1,-1,1,unknown,yes
37,unknown,single,primary,no,24584,yes,no,unknown,6,sep,1201,7,1,3,unknown,yes
24,admin.,married,tertiary,yes,3067,no,yes,telephone,27,feb,1149,2,7,0,unknown,yes
44,housemaid,divorced,unknown,no,1342,yes,no,telephone,9,dec,732,8,-1,3,other,no
59,management,divorced,primary,no,2075,no,no,telephone,28,apr,332,2,632,0,other,no
82,self-employed,married,tertiary,no,2915,no,yes,cellular,1,jul,509,4,107,2,unknown,yes
37,self-employed,married,unknown,no,-335,no,no,cellular,31,dec,1875,6,89,0,failure,no
60,housemaid,married,secondary,no,7404,yes,no,unknown,13,apr,483,2,-1,4,unknown,no
24,blue-collar,single,tertiary,no,-161,yes,no,telephone,14,jan,491,3,162,8,success,yes
56,management,divorced,tertiary,no,1855,yes,yes,unknown,14,oct,233,1,91,3,unknown,no
37,technician,married,unknown,no,1243,yes,no,telephone,6,may,859,12,270,3,unknown,no
86,unemployed,married,secondary,no,6138,no,no,cellular,20,nov,465,1,108,0,unknown,no
95,services,divorced,tertiary,yes,5806,yes,yes,telephone,7,mar,549,23,265,0,unknown,yes
33,services,divorced,tertiary,yes,1683,yes,yes,cellular,16,aug,1522,7,2,1,success,yes
25,services,divorced,tertiary,yes,76,yes,no,cellular,17,mar,1926,2,-1,3,success,no
60,services,married,secondary,no,1379,yes,no,cellular,11,sep,1797,2,66,3,success,no
59,admin.,single,unknown,yes,11332,yes,yes,cellular,19,mar,499,3,26,0,failure,yes
52,management,divorced,secondary,yes,240,yes,no,unknown,20,nov,1535,3,99,5,unknown,yes
72,entrepreneur,married,primary,yes,7487,no,yes,cellular,15,jan,627,4,170,5,unknown,no
57,self-employed,married,secondary,yes,-34,no,no,cellular,26,feb,842,2,152,9,failure,no
58,student,divorced,unknown,no,3786,no,no,cellular,19,feb,275,2,75,0,other,no
91,management,married,unknown,yes,684,no,yes,unknown,12,feb,142,1,0,0,unknown,yes
38,student,divorced,primary,yes,724,yes,no,unknown,19,feb,839,7,379,3,success,no
28,retired,single,secondary,yes,1864,yes,no,telephone,9,aug,214,4,562,4,unknown,no
29,self-employed,divorced,primary,no,9818,yes,no,unknown,4,feb,673,26,-1,1,unknown,yes
40,management,married,tertiary,no,3974,yes,no,unknown,1,jun,568,1,204,2,success,yes
54,student,married,primary,no,1241,no,no,cellular,3,jun,979,4,104,2,other,no
