age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
37.0,Female,Desktop,5.55,1.0,4.0,4.0,0.0,,0.0,13.65,73.85,
36.0,Male,Tablet,2.71,19.0,4.0,2.0,1.0,0.0,0.0,2.11,18.06,
35.0,Male,Desktop,21.79,9.0,12.0,4.0,0.0,0.0,1.0,6.59,94.17,1.0
35.0,Male,Desktop,13.76,17.0,9.0,6.0,1.0,1.0,0.0,6.97,46.81,
27.0,Male,Mobile,7.83,19.0,0.0,7.0,0.0,1.0,1.0,32.65,89.04,
59.0,Male,Desktop,18.13,14.0,13.0,8.0,,1.0,1.0,1.76,55.31,1.0
46.0,Male,,30.0,,14.0,,0.0,1.0,1.0,21.21,60.78,1.0
30.0,Female,Tablet,20.8,18.0,11.0,1.0,0.0,1.0,1.0,7.14,,1.0
28.0,,Desktop,10.22,6.0,14.0,2.0,,0.0,0.0,19.0,98.37,1.0
22.0,Male,,28.59,18.0,5.0,3.0,0.0,0.0,,30.22,16.82,
23.0,Female,Tablet,7.77,10.0,2.0,5.0,1.0,1.0,1.0,12.3,24.61,1.0
33.0,Female,Tablet,12.01,10.0,7.0,5.0,0.0,,1.0,25.47,64.65,
22.0,Female,Desktop,19.14,14.0,0.0,6.0,0.0,1.0,0.0,36.24,49.4,1.0
34.0,Male,Mobile,1.0,10.0,12.0,8.0,0.0,1.0,1.0,14.93,34.04,
50.0,Female,,1.03,6.0,14.0,,0.0,1.0,1.0,14.86,42.87,
48.0,Male,,,13.0,7.0,9.0,,1.0,0.0,6.0,57.55,0.0
41.0,Male,Tablet,21.04,15.0,5.0,3.0,1.0,1.0,1.0,7.32,65.43,0.0
40.0,Female,Desktop,1.0,2.0,6.0,6.0,1.0,0.0,0.0,25.07,18.53,0.0
20.0,Female,Mobile,30.0,16.0,4.0,7.0,,1.0,1.0,14.69,45.79,1.0
31.0,Female,Mobile,9.63,9.0,2.0,7.0,0.0,0.0,0.0,12.08,53.46,1.0
38.0,Female,Mobile,19.38,14.0,8.0,9.0,0.0,0.0,1.0,13.69,53.5,0.0
33.0,,,3.69,15.0,,3.0,0.0,,,3.6,13.56,
39.0,,Desktop,20.01,19.0,10.0,5.0,,0.0,1.0,18.75,38.98,1.0
51.0,Female,Desktop,25.95,10.0,4.0,,1.0,0.0,1.0,21.42,53.34,1.0
35.0,Female,Desktop,21.31,11.0,7.0,4.0,0.0,1.0,,13.4,58.69,1.0
55.0,Male,Desktop,9.89,,13.0,5.0,1.0,0.0,1.0,4.61,93.85,0.0
41.0,Male,Mobile,18.1,6.0,14.0,2.0,,1.0,,31.48,4.06,1.0
31.0,Male,Desktop,13.98,6.0,3.0,9.0,0.0,0.0,0.0,14.89,19.41,
52.0,Female,,29.37,14.0,6.0,4.0,0.0,,0.0,20.86,93.91,1.0
59.0,Male,,17.18,12.0,2.0,7.0,,0.0,1.0,41.74,66.56,1.0
38.0,Male,Mobile,15.56,10.0,14.0,2.0,1.0,0.0,1.0,10.5,56.79,
55.0,Male,Desktop,8.69,19.0,9.0,1.0,0.0,1.0,0.0,14.66,43.95,1.0
43.0,,Tablet,6.09,10.0,11.0,2.0,1.0,0.0,1.0,13.37,0.01,1.0
49.0,Female,Mobile,29.29,10.0,6.0,0.0,1.0,1.0,0.0,3.7,99.97,1.0
44.0,Male,Tablet,11.84,10.0,5.0,5.0,1.0,1.0,,15.42,61.98,1.0
47.0,Male,,11.98,10.0,1.0,6.0,0.0,0.0,,15.79,74.31,0.0
59.0,,Mobile,15.07,19.0,12.0,6.0,1.0,1.0,0.0,24.84,79.41,
49.0,Female,,16.89,16.0,6.0,7.0,0.0,0.0,,4.0,70.13,1.0
34.0,Female,Desktop,17.79,19.0,12.0,,1.0,0.0,0.0,13.0,,1.0
55.0,Female,,15.0,3.0,14.0,8.0,1.0,1.0,0.0,1.12,42.11,
29.0,Male,Tablet,21.19,10.0,13.0,8.0,0.0,1.0,1.0,33.14,99.97,1.0
31.0,Female,Mobile,28.1,18.0,,4.0,1.0,,0.0,15.62,45.8,
21.0,,Desktop,29.0,7.0,3.0,1.0,0.0,0.0,0.0,,57.85,1.0
58.0,Female,,6.82,8.0,6.0,7.0,0.0,0.0,,21.49,74.48,1.0
39.0,,Mobile,8.63,9.0,5.0,,0.0,,1.0,15.51,76.22,1.0
36.0,Female,Desktop,9.1,5.0,11.0,2.0,,0.0,,23.51,64.63,0.0
46.0,Female,,18.35,10.0,5.0,6.0,0.0,,0.0,24.16,83.47,0.0
54.0,Female,Mobile,24.27,13.0,12.0,3.0,1.0,0.0,,12.95,4.25,0.0
30.0,Female,Tablet,27.67,13.0,6.0,,1.0,1.0,1.0,26.87,69.62,0.0
21.0,Male,,10.31,10.0,7.0,3.0,0.0,0.0,0.0,12.04,52.21,0.0
59.0,Female,Mobile,7.54,17.0,2.0,4.0,0.0,1.0,0.0,31.2,99.97,
20.0,Female,Mobile,22.16,10.0,4.0,4.0,,1.0,,10.99,85.13,0.0
24.0,Male,Mobile,30.0,5.0,5.0,7.0,0.0,0.0,1.0,13.33,62.51,0.0
37.0,,Tablet,6.48,13.0,4.0,0.0,1.0,1.0,0.0,5.08,99.97,
30.0,Male,Tablet,22.76,8.0,11.0,0.0,,1.0,1.0,12.11,99.97,
18.0,Female,Mobile,14.25,10.0,5.0,5.0,0.0,0.0,0.0,10.69,41.46,1.0
34.0,Female,Mobile,15.45,18.0,5.0,3.0,,0.0,0.0,15.64,53.44,
47.0,Female,Mobile,25.75,10.0,1.0,4.0,1.0,1.0,1.0,16.37,99.97,0.0
26.0,,Desktop,8.87,17.0,14.0,3.0,,1.0,1.0,10.59,26.34,0.0
32.0,Male,Mobile,19.23,18.0,4.0,0.0,,,0.0,27.29,76.27,1.0
33.0,Male,Mobile,17.34,10.0,,2.0,0.0,1.0,0.0,16.24,82.87,
41.0,Male,Tablet,17.64,11.0,14.0,9.0,1.0,1.0,0.0,17.84,42.27,1.0
59.0,Male,Desktop,16.87,18.0,13.0,3.0,1.0,1.0,1.0,18.83,97.68,1.0
37.0,Male,Mobile,30.0,9.0,12.0,7.0,0.0,0.0,1.0,6.96,66.33,0.0
,,,18.17,17.0,12.0,8.0,,1.0,,9.87,50.02,1.0
50.0,Male,Tablet,11.08,19.0,4.0,6.0,1.0,0.0,,,25.41,0.0
36.0,Male,Desktop,7.15,14.0,8.0,1.0,0.0,1.0,0.0,15.19,44.92,1.0
26.0,,Mobile,5.76,10.0,13.0,1.0,1.0,,,43.92,30.13,
56.0,Female,Desktop,18.9,18.0,1.0,8.0,1.0,0.0,0.0,30.74,58.77,0.0
48.0,Male,Tablet,22.44,4.0,2.0,4.0,,1.0,0.0,11.87,63.87,1.0
21.0,Female,Desktop,7.97,9.0,1.0,5.0,1.0,0.0,1.0,16.89,17.02,1.0
,Female,Tablet,13.15,15.0,14.0,8.0,1.0,0.0,,14.24,45.99,0.0
25.0,Male,Mobile,15.45,6.0,14.0,1.0,0.0,1.0,0.0,34.21,2.72,0.0
57.0,Male,,17.94,12.0,14.0,4.0,0.0,0.0,1.0,15.15,12.77,1.0
59.0,,Mobile,10.87,12.0,4.0,,0.0,1.0,0.0,18.12,55.82,1.0
59.0,,Mobile,11.21,4.0,14.0,4.0,0.0,1.0,0.0,16.03,46.1,1.0
36.0,,Desktop,26.33,3.0,14.0,0.0,1.0,1.0,1.0,24.19,22.92,0.0
19.0,,Mobile,12.88,19.0,1.0,3.0,0.0,0.0,0.0,32.28,78.95,1.0
30.0,Male,Mobile,23.48,13.0,7.0,8.0,0.0,0.0,0.0,31.72,88.43,0.0
23.0,Male,,28.61,11.0,1.0,2.0,0.0,1.0,1.0,17.74,47.58,
59.0,Male,Desktop,28.45,5.0,6.0,9.0,,1.0,1.0,7.12,56.34,0.0
47.0,Male,Desktop,20.02,19.0,11.0,5.0,0.0,1.0,1.0,6.7,97.08,0.0
36.0,Female,Desktop,13.61,16.0,12.0,1.0,0.0,0.0,1.0,16.67,20.69,1.0
33.0,,,10.83,13.0,1.0,1.0,,1.0,,11.24,27.97,1.0
59.0,,Desktop,9.71,17.0,13.0,8.0,1.0,,,26.33,56.87,
32.0,Female,,21.88,9.0,,7.0,,1.0,1.0,15.32,40.4,0.0
59.0,Female,Mobile,7.72,3.0,4.0,8.0,1.0,,0.0,4.56,69.98,1.0
46.0,Male,Desktop,26.2,7.0,5.0,6.0,1.0,1.0,0.0,3.36,67.75,0.0
33.0,Male,Desktop,16.98,9.0,6.0,0.0,0.0,1.0,,24.51,99.97,1.0
51.0,Female,,10.25,6.0,11.0,,0.0,0.0,0.0,16.36,25.88,0.0
51.0,,Desktop,20.18,3.0,10.0,9.0,1.0,0.0,,13.55,57.64,0.0
23.0,Female,Tablet,7.11,10.0,7.0,,0.0,1.0,0.0,23.93,51.75,1.0
59.0,Female,Mobile,3.82,10.0,1.0,6.0,0.0,0.0,0.0,16.39,83.89,
31.0,Male,Mobile,16.63,17.0,10.0,5.0,0.0,1.0,0.0,20.32,20.91,1.0
40.0,,Tablet,16.99,9.0,9.0,1.0,0.0,1.0,1.0,10.47,64.26,1.0
35.0,Female,Tablet,9.1,11.0,0.0,3.0,0.0,0.0,1.0,44.75,27.75,1.0
47.0,Male,Desktop,16.77,10.0,6.0,7.0,1.0,1.0,1.0,7.18,7.62,0.0
26.0,Male,Mobile,18.31,3.0,7.0,0.0,,0.0,1.0,25.54,65.24,1.0
20.0,Male,Desktop,13.22,7.0,3.0,0.0,0.0,0.0,1.0,20.29,,
42.0,Male,Tablet,13.4,14.0,10.0,4.0,0.0,1.0,,17.03,83.66,0.0
45.0,Male,Mobile,21.89,10.0,11.0,7.0,0.0,,1.0,0.57,40.15,0.0
24.0,Male,Mobile,6.27,10.0,4.0,6.0,,1.0,,20.72,73.02,1.0
26.0,Male,,18.8,7.0,14.0,1.0,0.0,0.0,0.0,18.68,52.61,1.0
57.0,Female,Mobile,21.15,5.0,6.0,9.0,0.0,0.0,0.0,32.12,69.06,
42.0,Male,Mobile,18.26,19.0,13.0,7.0,1.0,1.0,,33.12,82.7,1.0
40.0,Male,,16.41,12.0,4.0,5.0,1.0,0.0,1.0,12.37,46.49,1.0
36.0,Female,,26.86,7.0,4.0,2.0,,1.0,1.0,1.46,71.94,0.0
32.0,Male,,7.69,10.0,14.0,9.0,0.0,,0.0,14.72,61.31,1.0
26.0,Male,Desktop,28.51,16.0,5.0,6.0,0.0,0.0,1.0,5.02,37.11,1.0
57.0,,Mobile,13.39,10.0,4.0,4.0,1.0,0.0,,28.9,70.89,1.0
48.0,Female,Tablet,12.35,19.0,4.0,2.0,1.0,1.0,,44.75,65.65,0.0
23.0,Male,Tablet,3.94,11.0,11.0,2.0,1.0,0.0,1.0,30.42,50.51,1.0
35.0,Female,Desktop,26.67,6.0,11.0,1.0,0.0,0.0,1.0,15.37,71.49,0.0
33.0,Female,,14.46,9.0,3.0,1.0,,,,11.25,44.56,0.0
22.0,Female,Tablet,1.0,17.0,14.0,2.0,1.0,0.0,0.0,14.26,31.78,1.0
42.0,Female,Mobile,16.76,8.0,6.0,6.0,1.0,0.0,1.0,13.41,92.49,0.0
29.0,,Desktop,14.32,,13.0,6.0,0.0,1.0,,35.71,37.25,1.0
53.0,Female,Tablet,3.03,18.0,0.0,8.0,,1.0,1.0,7.73,56.73,0.0
40.0,,Mobile,18.09,,13.0,4.0,0.0,0.0,,7.1,62.67,
36.0,,Tablet,12.49,17.0,13.0,4.0,1.0,0.0,1.0,13.06,,1.0
40.0,Male,Mobile,29.15,2.0,12.0,,1.0,,1.0,28.45,43.79,1.0
41.0,Male,,14.66,9.0,14.0,7.0,1.0,1.0,1.0,17.12,96.86,1.0
25.0,Male,Mobile,18.66,10.0,11.0,6.0,0.0,0.0,0.0,3.76,47.77,
44.0,Male,Mobile,14.8,18.0,14.0,,0.0,0.0,,17.62,13.93,
20.0,Female,Mobile,15.52,10.0,12.0,9.0,,1.0,,0.8,88.96,1.0
37.0,Female,,13.79,10.0,14.0,6.0,1.0,0.0,1.0,4.52,39.18,0.0
24.0,Female,,29.51,10.0,11.0,2.0,0.0,1.0,1.0,13.83,66.85,0.0
58.0,Male,Desktop,14.88,9.0,6.0,4.0,0.0,,1.0,26.07,99.97,1.0
32.0,Male,Desktop,12.55,19.0,11.0,8.0,0.0,1.0,0.0,17.81,71.84,1.0
42.0,Female,Mobile,9.76,10.0,11.0,2.0,1.0,0.0,1.0,11.18,45.99,1.0
50.0,Female,Mobile,15.84,3.0,1.0,0.0,0.0,0.0,1.0,15.25,62.96,1.0
35.0,Male,,17.6,19.0,11.0,8.0,1.0,,1.0,5.84,74.6,1.0
53.0,Male,Tablet,19.62,18.0,5.0,0.0,0.0,1.0,1.0,36.86,35.25,
59.0,Male,Desktop,6.63,9.0,9.0,8.0,0.0,0.0,1.0,12.4,55.74,1.0
45.0,Female,,27.79,18.0,2.0,2.0,,1.0,,21.15,14.5,
47.0,Male,,5.9,15.0,6.0,4.0,1.0,0.0,1.0,18.44,88.35,1.0
31.0,Male,Desktop,20.97,6.0,5.0,1.0,,,1.0,0.9,7.91,
49.0,Female,Desktop,18.53,8.0,14.0,7.0,,,0.0,0.57,34.33,1.0
39.0,Male,Desktop,24.07,10.0,7.0,7.0,,1.0,,12.13,20.82,
37.0,Female,Desktop,19.33,10.0,13.0,8.0,1.0,,1.0,20.95,14.03,1.0
47.0,Male,Desktop,19.88,1.0,2.0,5.0,1.0,0.0,1.0,0.92,67.31,1.0
39.0,Male,,25.69,4.0,7.0,0.0,1.0,1.0,0.0,21.01,77.09,1.0
54.0,,Mobile,13.75,9.0,10.0,1.0,1.0,0.0,1.0,28.39,81.04,
35.0,Female,Tablet,8.25,10.0,14.0,2.0,0.0,0.0,0.0,16.94,27.17,0.0
54.0,Male,Mobile,13.37,17.0,13.0,8.0,1.0,,0.0,9.52,94.78,0.0
25.0,Female,Mobile,10.69,18.0,4.0,8.0,1.0,0.0,0.0,21.86,31.54,
19.0,Male,Desktop,11.55,12.0,5.0,3.0,0.0,,,35.05,42.88,1.0
26.0,Male,,26.59,19.0,3.0,6.0,,,0.0,30.18,58.71,1.0
29.0,,Mobile,13.29,15.0,13.0,8.0,0.0,0.0,,,40.7,0.0
28.0,Female,Mobile,9.68,3.0,2.0,,0.0,0.0,1.0,24.77,67.21,1.0
36.0,,Desktop,20.21,18.0,2.0,1.0,1.0,0.0,,18.05,82.81,1.0
38.0,Male,,19.07,1.0,7.0,7.0,1.0,0.0,1.0,22.98,24.48,1.0
31.0,Female,Tablet,28.6,11.0,5.0,0.0,0.0,,1.0,10.12,63.36,0.0
50.0,Female,Mobile,11.32,10.0,13.0,0.0,,1.0,,26.11,91.58,1.0
39.0,Male,,6.95,6.0,13.0,5.0,,,,43.45,38.36,1.0
,Female,Mobile,9.95,14.0,11.0,1.0,,0.0,1.0,20.58,47.1,
42.0,Female,,16.42,6.0,1.0,0.0,0.0,0.0,1.0,33.05,42.3,
38.0,Female,Desktop,19.18,13.0,5.0,4.0,,1.0,0.0,12.11,38.63,
42.0,,Tablet,6.68,12.0,12.0,7.0,0.0,,0.0,9.99,6.18,0.0
59.0,,Mobile,1.0,18.0,13.0,8.0,0.0,1.0,1.0,14.72,,
41.0,,Mobile,1.0,1.0,4.0,3.0,0.0,,0.0,24.53,2.71,0.0
18.0,,Mobile,30.0,1.0,0.0,4.0,0.0,0.0,0.0,44.75,20.98,0.0
43.0,Male,Mobile,,19.0,6.0,5.0,0.0,1.0,0.0,7.46,80.55,0.0
40.0,,Mobile,20.05,7.0,4.0,5.0,,0.0,1.0,40.43,54.44,1.0
32.0,Male,Mobile,9.28,17.0,13.0,5.0,1.0,0.0,0.0,13.13,78.98,0.0
43.0,Male,,8.09,17.0,4.0,4.0,0.0,0.0,1.0,18.14,38.34,
58.0,Female,Tablet,24.01,7.0,5.0,0.0,0.0,0.0,0.0,7.93,99.97,0.0
38.0,Male,Desktop,17.73,14.0,14.0,,0.0,1.0,1.0,8.6,30.77,1.0
52.0,Female,Mobile,7.06,12.0,5.0,8.0,0.0,,0.0,12.44,66.52,0.0
48.0,Male,,22.1,15.0,13.0,5.0,,0.0,1.0,18.7,24.38,1.0
52.0,Male,,29.78,10.0,11.0,8.0,1.0,,1.0,14.0,15.66,1.0
,Female,Desktop,8.8,10.0,0.0,7.0,0.0,,0.0,29.42,18.06,1.0
31.0,Male,Mobile,21.5,19.0,2.0,0.0,1.0,1.0,0.0,17.36,80.03,1.0
32.0,Female,Desktop,18.5,11.0,10.0,9.0,0.0,,1.0,16.65,64.2,0.0
50.0,Male,Tablet,8.47,7.0,,5.0,0.0,,1.0,1.17,60.11,1.0
41.0,Male,,5.99,8.0,11.0,8.0,1.0,1.0,0.0,25.17,54.65,1.0
21.0,Male,,8.01,18.0,0.0,,0.0,0.0,0.0,18.69,62.66,1.0
39.0,Male,,8.44,11.0,6.0,5.0,,1.0,,41.66,44.07,1.0
24.0,Male,Tablet,7.67,2.0,14.0,4.0,1.0,1.0,1.0,33.54,,0.0
48.0,,Tablet,9.52,8.0,12.0,4.0,,1.0,,1.0,78.38,
40.0,Male,Mobile,11.57,10.0,14.0,7.0,1.0,0.0,1.0,,77.92,
19.0,Female,Mobile,27.3,8.0,12.0,9.0,0.0,0.0,,13.62,93.0,
30.0,Female,,9.27,17.0,4.0,1.0,1.0,1.0,0.0,27.36,59.17,1.0
20.0,,Tablet,16.03,7.0,2.0,3.0,1.0,1.0,,28.36,99.97,1.0
44.0,Male,,25.84,8.0,13.0,9.0,0.0,0.0,1.0,10.92,95.63,0.0
41.0,Male,,27.57,11.0,11.0,4.0,0.0,0.0,0.0,24.32,37.95,
24.0,Female,Desktop,22.37,4.0,14.0,1.0,1.0,0.0,,32.56,49.39,
57.0,Female,Desktop,,19.0,13.0,,1.0,1.0,1.0,24.68,45.16,1.0
39.0,Female,Mobile,16.36,9.0,13.0,9.0,1.0,0.0,,28.4,52.7,
46.0,,Tablet,6.19,3.0,4.0,5.0,1.0,1.0,1.0,14.39,88.93,1.0
40.0,Male,Tablet,11.9,8.0,14.0,9.0,,1.0,,27.95,15.64,0.0
18.0,Female,Tablet,7.76,11.0,13.0,3.0,0.0,0.0,1.0,15.39,67.29,0.0
21.0,Male,Desktop,6.08,2.0,1.0,,0.0,0.0,,16.4,59.43,1.0
19.0,Male,Desktop,12.29,19.0,1.0,6.0,,0.0,1.0,32.26,99.97,1.0
28.0,Female,Tablet,7.97,5.0,6.0,,0.0,1.0,1.0,6.94,26.64,1.0
25.0,Female,,28.2,16.0,4.0,1.0,1.0,,0.0,10.84,40.53,1.0
59.0,Female,,15.95,10.0,2.0,8.0,0.0,0.0,0.0,4.83,,
54.0,Male,,16.26,10.0,12.0,9.0,0.0,1.0,,10.4,67.11,1.0
52.0,Male,Desktop,12.88,12.0,14.0,5.0,1.0,0.0,0.0,25.68,22.77,
49.0,,,30.0,15.0,,,1.0,1.0,0.0,12.63,25.0,
44.0,Female,Tablet,10.8,10.0,13.0,2.0,0.0,,,38.1,52.23,1.0
51.0,Female,Desktop,14.05,19.0,7.0,5.0,1.0,,0.0,10.47,97.54,1.0
42.0,,Desktop,26.53,10.0,5.0,8.0,1.0,,0.0,6.88,1.23,1.0
25.0,Female,Tablet,13.16,4.0,12.0,2.0,0.0,0.0,,4.0,97.51,1.0
44.0,Male,Mobile,18.75,10.0,3.0,2.0,1.0,1.0,0.0,6.68,28.21,1.0
46.0,Female,Tablet,27.98,12.0,11.0,7.0,0.0,0.0,0.0,39.22,62.15,0.0
32.0,,Mobile,16.03,13.0,6.0,8.0,0.0,,,30.09,10.05,1.0
49.0,Male,Tablet,25.79,5.0,12.0,8.0,1.0,,1.0,17.21,67.59,1.0
36.0,,Desktop,27.88,4.0,4.0,1.0,0.0,0.0,0.0,29.49,58.8,
30.0,Male,Mobile,30.0,17.0,4.0,2.0,1.0,,1.0,4.53,97.79,0.0
51.0,Male,Tablet,7.74,10.0,10.0,,0.0,0.0,1.0,19.73,96.16,1.0
33.0,,Desktop,27.89,12.0,14.0,5.0,,1.0,0.0,12.55,61.96,1.0
29.0,Female,,11.11,13.0,14.0,3.0,1.0,1.0,1.0,17.39,93.81,1.0
38.0,Male,Tablet,4.33,10.0,11.0,1.0,,0.0,,19.96,21.22,
52.0,Female,,14.55,11.0,4.0,1.0,,1.0,0.0,11.62,52.72,
59.0,Male,Mobile,12.23,9.0,0.0,2.0,,0.0,0.0,36.06,40.14,
43.0,Male,,3.03,19.0,13.0,2.0,1.0,1.0,1.0,18.17,78.48,
43.0,,Mobile,14.47,13.0,14.0,2.0,1.0,1.0,1.0,3.16,24.06,
44.0,Male,Desktop,20.22,19.0,5.0,,0.0,,0.0,7.29,95.62,1.0
25.0,Female,Tablet,10.42,3.0,11.0,9.0,0.0,0.0,1.0,20.68,49.03,1.0
38.0,Female,Mobile,5.01,10.0,14.0,,,0.0,1.0,12.82,51.88,0.0
59.0,Female,Tablet,7.42,10.0,6.0,7.0,1.0,,1.0,19.13,34.38,1.0
59.0,Male,Mobile,25.6,10.0,14.0,3.0,0.0,,1.0,20.17,57.52,
22.0,Female,,10.11,7.0,14.0,8.0,0.0,,0.0,2.49,31.9,
38.0,Male,Desktop,14.64,4.0,4.0,4.0,0.0,0.0,1.0,36.11,44.79,1.0
57.0,Male,Mobile,23.57,10.0,14.0,8.0,1.0,,0.0,10.42,11.29,
49.0,Male,,1.17,8.0,1.0,5.0,0.0,0.0,,7.28,63.08,1.0
20.0,Female,,14.01,10.0,14.0,9.0,0.0,0.0,1.0,14.86,42.92,1.0
22.0,Male,,10.48,4.0,14.0,5.0,1.0,1.0,0.0,8.53,50.06,
57.0,Female,Tablet,12.51,10.0,7.0,1.0,,0.0,0.0,12.0,43.92,
57.0,,Desktop,17.96,17.0,7.0,2.0,0.0,0.0,0.0,38.34,16.17,1.0
53.0,,,17.79,15.0,14.0,6.0,1.0,1.0,,33.15,58.95,1.0
29.0,Male,Tablet,,17.0,5.0,2.0,,,,0.57,57.46,
49.0,,Tablet,19.0,10.0,14.0,1.0,0.0,0.0,,18.28,43.93,1.0
56.0,,Mobile,23.16,10.0,2.0,0.0,1.0,,0.0,4.18,27.65,1.0
39.0,Male,Tablet,11.36,9.0,4.0,7.0,0.0,0.0,0.0,3.41,46.5,1.0
59.0,Male,Tablet,29.09,19.0,14.0,6.0,,0.0,0.0,21.37,25.43,1.0
30.0,Male,Desktop,10.8,5.0,6.0,4.0,0.0,1.0,0.0,5.03,54.31,1.0
42.0,Male,,11.02,17.0,8.0,9.0,,0.0,,,1.98,0.0
46.0,Male,Tablet,27.26,10.0,7.0,0.0,0.0,1.0,0.0,16.68,93.58,1.0
59.0,Female,Mobile,15.33,17.0,14.0,,0.0,0.0,0.0,11.29,76.66,1.0
36.0,Male,Mobile,6.71,10.0,3.0,9.0,0.0,0.0,,14.6,99.97,
51.0,Female,Tablet,15.1,5.0,8.0,0.0,1.0,0.0,0.0,0.57,7.46,1.0
45.0,Female,Mobile,14.98,12.0,11.0,8.0,1.0,,0.0,11.73,4.54,
41.0,,Mobile,13.29,2.0,11.0,6.0,1.0,1.0,0.0,26.77,48.51,1.0
45.0,,Mobile,28.8,1.0,8.0,7.0,0.0,0.0,1.0,6.01,45.29,
34.0,Female,Mobile,7.07,8.0,13.0,6.0,0.0,0.0,1.0,15.38,84.08,0.0
37.0,,Mobile,22.92,11.0,6.0,1.0,0.0,0.0,,10.01,76.11,
48.0,Female,,26.7,10.0,13.0,4.0,1.0,0.0,0.0,10.42,,
39.0,Male,Desktop,11.52,5.0,14.0,5.0,0.0,1.0,0.0,14.9,87.0,0.0
42.0,Male,Desktop,25.37,,4.0,2.0,0.0,1.0,1.0,4.51,22.52,0.0
35.0,Female,,1.21,19.0,7.0,7.0,1.0,1.0,0.0,17.06,49.28,
54.0,,,17.28,19.0,11.0,0.0,1.0,1.0,,,89.25,
43.0,Female,,29.75,6.0,7.0,3.0,0.0,0.0,1.0,16.25,20.08,0.0
24.0,Male,Tablet,4.57,10.0,5.0,4.0,0.0,0.0,,39.97,88.1,1.0
47.0,Female,Desktop,19.52,10.0,5.0,7.0,0.0,0.0,1.0,0.57,97.68,0.0
34.0,,Desktop,16.24,10.0,8.0,5.0,0.0,,0.0,7.53,21.77,1.0
36.0,Male,Tablet,1.0,10.0,0.0,5.0,0.0,,,19.83,94.09,0.0
52.0,Male,,18.48,2.0,0.0,1.0,1.0,1.0,0.0,26.58,64.34,1.0
57.0,,Tablet,8.81,3.0,7.0,6.0,0.0,0.0,,11.58,64.77,0.0
42.0,,Desktop,16.43,3.0,12.0,8.0,1.0,1.0,,26.73,10.51,1.0
57.0,Male,Desktop,2.02,13.0,14.0,0.0,0.0,0.0,0.0,16.27,62.39,1.0
29.0,Male,Desktop,14.93,10.0,3.0,0.0,0.0,0.0,0.0,5.46,57.07,1.0
56.0,,,22.3,18.0,10.0,2.0,0.0,1.0,,24.31,38.98,
22.0,Male,Mobile,25.37,10.0,10.0,3.0,,1.0,0.0,13.75,71.42,0.0
40.0,Male,Desktop,12.9,10.0,12.0,7.0,0.0,1.0,0.0,2.09,10.04,1.0
23.0,Male,Mobile,25.9,3.0,5.0,7.0,0.0,0.0,0.0,33.89,56.02,1.0
48.0,Male,,18.15,1.0,12.0,2.0,1.0,,1.0,19.95,98.19,1.0
37.0,Male,Mobile,22.18,15.0,4.0,6.0,1.0,1.0,1.0,20.58,50.22,0.0
20.0,Male,Desktop,8.18,11.0,5.0,4.0,0.0,0.0,0.0,3.12,39.07,1.0
33.0,Male,Mobile,21.79,2.0,13.0,5.0,0.0,1.0,,26.92,39.34,1.0
41.0,,Desktop,7.44,11.0,13.0,1.0,,,1.0,,53.76,
33.0,Male,,19.24,6.0,11.0,8.0,1.0,1.0,0.0,11.25,45.53,
51.0,Female,Tablet,30.0,8.0,6.0,2.0,,0.0,,6.3,95.4,1.0
19.0,,Desktop,6.86,14.0,12.0,,1.0,0.0,1.0,15.66,26.65,0.0
29.0,Male,Mobile,5.91,3.0,14.0,4.0,,1.0,1.0,23.42,55.85,0.0
22.0,Female,,1.0,15.0,12.0,9.0,0.0,1.0,1.0,15.05,61.46,
31.0,Female,Desktop,3.82,10.0,7.0,6.0,0.0,0.0,1.0,29.94,29.55,0.0
43.0,Male,Desktop,28.1,8.0,12.0,5.0,,0.0,1.0,24.04,32.91,0.0
28.0,Female,Mobile,25.15,5.0,10.0,9.0,,,1.0,13.67,72.45,0.0
36.0,Male,Mobile,,2.0,6.0,7.0,0.0,0.0,1.0,16.69,40.13,1.0
21.0,Female,Tablet,16.25,7.0,14.0,7.0,1.0,,0.0,18.19,50.42,1.0
43.0,Female,,10.14,5.0,4.0,8.0,,,0.0,,77.52,0.0
56.0,Female,Desktop,10.78,12.0,9.0,5.0,1.0,0.0,0.0,27.15,41.99,
41.0,Male,,3.55,3.0,1.0,7.0,0.0,,0.0,21.56,11.8,1.0
59.0,Female,Desktop,18.21,8.0,14.0,4.0,1.0,1.0,1.0,24.13,30.06,1.0
54.0,Male,Desktop,13.7,7.0,7.0,8.0,0.0,1.0,1.0,7.93,15.84,1.0
46.0,Male,Tablet,9.8,10.0,4.0,6.0,1.0,1.0,0.0,33.52,19.66,
40.0,Male,Tablet,1.1,10.0,14.0,4.0,0.0,1.0,1.0,17.38,72.95,1.0
26.0,Female,Tablet,28.45,8.0,6.0,0.0,0.0,0.0,1.0,1.49,38.02,1.0
33.0,Female,,5.52,6.0,11.0,1.0,1.0,1.0,1.0,16.18,75.82,1.0
52.0,,Mobile,22.68,,7.0,7.0,1.0,,1.0,7.09,65.88,1.0
53.0,Male,Mobile,7.88,6.0,7.0,5.0,0.0,1.0,0.0,,51.02,1.0
