match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",MI,RCB,2,0.1,Vaibhav Sooryavanshi,Varun Chakaravarthy,1,0,1,0,0,0,caught,,
1,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,KKR,1,0.1,Nicholas Pooran,Anrich Nortje,0,0,0,0,0,0,caught,,
3,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,LSG,1,0.1,Ramandeep Singh,Rashid Khan,0,4,0,0,0,0,,,Devdutt Padikkal
6,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,SRH,2,0.3,Anrich Nortje,Kartik Tyagi,1,0,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,PBKS,2,0.1,Abhishek Sharma,Yuzvendra Chahal,0,0,0,0,0,0,,,
6,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,RR,2,9.0,Nitish Reddy,Krunal Pandya,0,0,0,0,0,0,,,
3,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,SRH,2,0.1,Jamie Overton,Eshan Malinga,4,0,0,1,0,0,bowled,,
3,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",MI,MI,2,13.7,Angkrish Raghuvanshi,Krunal Pandya,1,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",RR,RR,2,0.1,Shubman Gill,Mayank Markande,4,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",DC,CSK,2,9.4,Rohit Sharma,Jasprit Bumrah,1,0,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RR,SRH,2,9.7,Ramandeep Singh,Nandre Burger,0,0,0,0,0,0,,,Anukul Roy
6,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,DC,2,10.2,Ishan Kishan,Xavier Bartlett,0,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",GT,LSG,1,13.7,Ryan Rickelton,Blessing Muzarabani,4,0,1,0,0,0,,,
6,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",KKR,GT,2,1.4,Devdutt Padikkal,Prince Yadav,2,4,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,RR,1,4.7,Rajat Patidar,Ravindra Jadeja,4,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",RCB,DC,1,3.2,Heinrich Klaasen,Yuzvendra Chahal,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,KKR,2,2.1,Noor Ahmad,Vipraj Nigam,0,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,GT,2,3.6,Sameer Rizvi,Kuldeep Yadav,0,1,0,0,0,0,,Dhruv Jurel,
3,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,PBKS,1,15.0,Rinku Singh,Washington Sundar,1,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,DC,1,0.1,Tim David,Rashid Khan,0,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",CSK,SRH,2,0.1,Nitish Reddy,Mohammed Shami,1,0,1,0,0,0,,,
2,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,RR,1,1.0,Devdutt Padikkal,Varun Chakaravarthy,1,0,1,0,0,0,,,
1,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,RCB,2,4.3,Rinku Singh,Sunil Narine,6,1,0,0,0,0,runout,,
5,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,LSG,2,17.1,Varun Chakaravarthy,Sunil Narine,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,KKR,1,3.5,Cameron Green,Blessing Muzarabani,0,1,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,MI,1,11.6,Suryakumar Yadav,Arshdeep Singh,0,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,RCB,1,10.0,Rashid Khan,Ravindra Jadeja,1,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,LSG,2,12.5,Yashasvi Jaiswal,Mohammed Siraj,0,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",DC,MI,1,0.1,Rinku Singh,Romario Shepherd,1,4,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,KKR,1,0.1,Aniket Verma,Kartik Tyagi,0,1,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,GT,2,0.1,Cooper Connolly,Prasidh Krishna,0,0,0,0,0,0,bowled,,
2,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,DC,1,0.1,Shahrukh Khan,Brijesh Sharma,1,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",SRH,CSK,1,6.2,Angkrish Raghuvanshi,Yuzvendra Chahal,0,0,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,RR,1,1.1,Angkrish Raghuvanshi,Suyash Sharma,0,1,0,0,1,0,,,
4,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",SRH,CSK,1,3.4,Sarfaraz Khan,Jofra Archer,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,GT,2,1.3,Devdutt Padikkal,Eshan Malinga,6,0,1,0,0,0,,Suryakumar Yadav,
4,"Mar 28, 2026",League stage,"Wankhede Stadium, Mumbai",MI,KKR,1,9.9,Aniket Verma,Mohammed Shami,1,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,PBKS,2,12.2,Rashid Khan,Anshul Kamboj,0,4,1,0,0,0,,,
1,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",GT,RR,1,0.1,Virat Kohli,Nitish Reddy,0,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,MI,2,0.1,Varun Chakaravarthy,Sunil Narine,2,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,GT,2,5.5,Rahul Tewatia,Eshan Malinga,0,0,0,0,1,0,,,
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",KKR,PBKS,1,8.4,Sarfaraz Khan,AM Ghazanfar,6,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,GT,1,0.1,Heinrich Klaasen,Kartik Tyagi,0,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,KKR,2,10.5,Aiden Markram,Brijesh Sharma,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",LSG,LSG,1,19.6,Cooper Connolly,Hardik Pandya,0,0,0,0,0,0,caught,,Phil Salt
2,"Mar 29, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",PBKS,MI,2,11.9,Ajinkya Rahane,Ashok Sharma,1,1,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,PBKS,1,0.1,Abhishek Sharma,Nitish Reddy,0,0,0,0,0,0,caught,,
3,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RR,SRH,1,0.9,Finn Allen,Anshul Kamboj,1,0,0,1,0,0,,,
2,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",GT,PBKS,2,0.1,Devdutt Padikkal,Mukesh Kumar,0,4,0,0,0,0,,,
5,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,KKR,1,8.0,Angkrish Raghuvanshi,Marco Jansen,1,1,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,KKR,2,12.8,Jos Buttler,Arshdeep Singh,1,0,0,0,1,0,caught,,
1,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,PBKS,2,10.3,Mitchell Marsh,Jasprit Bumrah,1,0,0,1,0,0,,,
4,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",CSK,PBKS,1,17.4,Shahrukh Khan,Jofra Archer,0,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,RR,1,0.1,Devdutt Padikkal,Natarajan,2,0,0,0,0,0,bowled,,
3,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,SRH,1,1.0,Jamie Overton,Vijaykumar Vyshak,1,0,0,0,0,0,caught,Nicholas Pooran,
6,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,SRH,1,11.4,Ajinkya Rahane,Nandre Burger,1,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,KKR,2,0.1,Devdutt Padikkal,Ravindra Jadeja,6,1,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",LSG,SRH,1,8.9,Ishan Kishan,Harsh Dubey,0,1,1,0,0,1,caught,,
4,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,1,0.1,Ajinkya Rahane,Mohsin Khan,0,0,0,0,0,0,,,
2,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RR,MI,2,1.7,Devdutt Padikkal,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",PBKS,MI,1,12.5,Yashasvi Jaiswal,Prasidh Krishna,1,0,0,1,0,0,caught,,
6,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,GT,2,0.1,Ajinkya Rahane,Arshdeep Singh,1,0,0,0,0,0,,Salil Arora,
1,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,LSG,2,14.6,Virat Kohli,Axar Patel,1,0,0,0,0,0,caught,,
4,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",SRH,RCB,1,3.0,Ryan Rickelton,Mohammed Shami,6,0,0,0,0,0,,,
2,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,DC,2,0.1,Aiden Markram,Mohammed Shami,1,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",PBKS,MI,2,6.0,Abdul Samad,Jaydev Unadkat,0,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",GT,RCB,1,11.6,Ajinkya Rahane,Anukul Roy,1,0,0,0,0,0,,Rinku Singh,Ishan Kishan
2,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,RCB,2,4.3,Washington Sundar,Khaleel Ahmed,1,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",LSG,CSK,1,0.1,Prabhsimran Singh,Brijesh Sharma,1,0,0,0,0,0,,,
5,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,SRH,1,0.5,Rahul,Eshan Malinga,0,0,0,0,0,1,,,
3,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,DC,1,3.8,Ryan Rickelton,Arshdeep Singh,6,0,0,0,0,0,,,Rishabh Pant
1,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",DC,KKR,2,0.1,Prabhsimran Singh,Prince Yadav,2,0,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RR,1,0.1,Devdutt Padikkal,Rashid Khan,6,0,1,0,0,0,,,
2,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,PBKS,2,9.4,Mohammed Shami,Washington Sundar,0,0,0,0,1,0,,,
4,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",LSG,SRH,2,0.1,Tilak Varma,Shardul Thakur,0,0,0,0,0,0,,,
5,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RR,1,13.1,Ajinkya Rahane,Jofra Archer,0,0,0,0,0,0,,,
2,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",PBKS,MI,2,0.1,Devdutt Padikkal,Eshan Malinga,1,0,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,KKR,2,18.9,Virat Kohli,Krunal Pandya,0,0,0,0,0,0,,Washington Sundar,
3,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,PBKS,2,9.8,Riyan Parag,Jaydev Unadkat,2,0,0,0,0,0,caught,,
4,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",GT,GT,2,5.3,Vaibhav Sooryavanshi,Trent Boult,0,0,1,0,0,0,,,
2,"Apr 02, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,LSG,2,0.1,Heinrich Klaasen,Natarajan,1,0,0,0,0,0,,,
1,"Mar 31, 2026",League stage,"Wankhede Stadium, Mumbai",RCB,GT,2,10.8,Rohit Sharma,Trent Boult,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",RCB,LSG,2,3.7,Yashasvi Jaiswal,Kuldeep Yadav,0,0,0,0,0,0,,,
6,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.9,Nehal Wadhera,David Payne,4,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,RR,1,0.1,Nitish Reddy,AM Ghazanfar,0,0,0,0,0,0,caught,,
6,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",DC,GT,2,6.7,Virat Kohli,Abhinandan Singh,4,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,DC,2,12.3,Rohit Sharma,Jasprit Bumrah,6,0,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,MI,2,11.5,Heinrich Klaasen,Kuldeep Yadav,4,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,KKR,1,0.1,Mohsin Khan,Rashid Khan,0,0,0,0,0,0,caught,,Devdutt Padikkal
6,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,MI,2,12.4,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,,Anukul Roy,
5,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",KKR,SRH,1,15.1,Marcus Stoinis,Washington Sundar,0,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",KKR,KKR,2,0.1,Marco Jansen,David Payne,1,0,0,0,0,0,,,
1,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,2,12.5,Sameer Rizvi,Kuldeep Yadav,1,0,1,0,0,0,,,
6,"Mar 30, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",RCB,KKR,1,3.4,Shubman Gill,Arshdeep Singh,1,0,0,0,0,0,,,
2,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",MI,KKR,1,12.9,Hardik Pandya,Ashok Sharma,3,0,0,0,0,0,,,
1,"Mar 29, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,DC,1,0.1,Abhishek Sharma,Vijaykumar Vyshak,0,1,0,0,0,0,,,
4,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",KKR,SRH,2,11.4,Axar Patel,Jacob Duffy,4,1,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Eden Gardens, Kolkata",KKR,RR,2,0.1,Priyansh Arya,Jacob Duffy,1,0,0,0,0,0,,,
1,"Mar 28, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",DC,RR,2,0.1,Sarfaraz Khan,Abhinandan Singh,4,0,0,0,0,0,,,Xavier Bartlett
5,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",SRH,RCB,1,12.0,Marcus Stoinis,Blessing Muzarabani,0,0,0,0,0,0,,,
1,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,PBKS,2,4.4,Suryakumar Yadav,Khaleel Ahmed,0,0,0,0,0,0,caught,,
5,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",GT,DC,1,4.1,Mukul Choudhary,Natarajan,4,0,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",DC,GT,1,0.1,Abdul Samad,Mohsin Khan,6,0,0,0,0,0,,,
3,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",PBKS,KKR,2,13.3,Priyansh Arya,Mohammed Shami,4,0,0,0,0,0,caught,,
4,"Apr 01, 2026",League stage,"Wankhede Stadium, Mumbai",SRH,DC,2,0.1,Ramandeep Singh,Brijesh Sharma,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,CSK,2,0.1,Jos Buttler,Kartik Tyagi,1,0,0,1,0,0,caught,,
4,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",RCB,CSK,1,3.8,Ajinkya Rahane,David Payne,2,0,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,DC,1,5.7,Tristan Stubbs,Yuzvendra Chahal,0,0,0,0,0,0,,,
5,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",RR,SRH,1,0.1,Tristan Stubbs,Krunal Pandya,1,1,0,0,0,0,caught,,
1,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",GT,DC,1,19.0,Abdul Samad,Hardik Pandya,4,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,KKR,2,0.1,Washington Sundar,Ravi Bishnoi,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Eden Gardens, Kolkata",PBKS,KKR,2,10.5,Mohsin Khan,Eshan Malinga,6,4,0,0,0,0,,,
5,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,MI,1,12.4,Ajinkya Rahane,Nitish Reddy,0,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"Wankhede Stadium, Mumbai",CSK,GT,1,14.5,Cooper Connolly,Nitish Reddy,4,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",CSK,LSG,2,0.1,Cooper Connolly,Nitish Reddy,0,1,0,0,1,0,,,
6,"Mar 28, 2026",League stage,"Eden Gardens, Kolkata",CSK,MI,1,4.7,Nitish Reddy,Natarajan,0,4,0,0,0,0,,,Ramandeep Singh
2,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,RCB,1,3.9,Vaibhav Sooryavanshi,Mohammed Shami,1,0,0,0,0,0,caught,,
2,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",KKR,RCB,1,0.6,Angkrish Raghuvanshi,Mohsin Khan,1,0,0,0,0,0,,,
6,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",SRH,GT,2,13.5,Dhruv Jurel,Ravi Bishnoi,3,0,0,0,0,0,,Sarfaraz Khan,
4,"Mar 30, 2026",League stage,"Wankhede Stadium, Mumbai",RR,RR,1,6.0,Ramandeep Singh,Noor Ahmad,0,0,0,1,0,0,caught,,
3,"Mar 30, 2026",League stage,"Eden Gardens, Kolkata",CSK,KKR,2,1.2,Marco Jansen,Suyash Sharma,4,1,0,0,0,0,,Prabhsimran Singh,
4,"Mar 29, 2026",League stage,"Eden Gardens, Kolkata",SRH,SRH,2,3.1,Nitish Reddy,Jasprit Bumrah,0,0,0,0,0,0,,,
3,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,MI,1,0.1,Sameer Rizvi,Mohammed Shami,0,0,0,0,0,0,,,
3,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",DC,MI,2,1.9,Prabhsimran Singh,Eshan Malinga,1,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,1,0.3,Harshal Patel,Marco Jansen,0,0,0,0,0,0,caught,,
2,"Mar 28, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",PBKS,SRH,2,0.1,Sunil Narine,Jacob Duffy,1,0,0,0,0,0,caught,,
1,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,MI,2,0.1,Glenn Phillips,Mohammed Shami,0,0,0,1,0,0,caught,,
6,"Mar 28, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,PBKS,1,10.9,Cooper Connolly,Jaydev Unadkat,0,0,1,0,0,0,,,
3,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",PBKS,KKR,1,2.7,Abhishek Sharma,AM Ghazanfar,1,0,0,1,0,0,bowled,,
4,"Mar 30, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,DC,1,0.1,Angkrish Raghuvanshi,Ravi Bishnoi,4,4,0,0,0,0,,,
4,"Apr 02, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",KKR,KKR,1,4.6,Sarfaraz Khan,Eshan Malinga,1,1,0,1,0,0,,,
4,"Mar 30, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,MI,1,11.7,Rohit Sharma,Kuldeep Yadav,0,0,1,0,0,0,,,
6,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,LSG,1,14.7,Ajinkya Rahane,Anshul Kamboj,1,0,0,0,0,0,,,
6,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",SRH,KKR,2,10.7,Ajinkya Rahane,Kartik Tyagi,4,0,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",GT,GT,2,10.9,Rahul Tewatia,Vaibhav Arora,1,1,0,0,0,0,,,
3,"Mar 31, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",MI,KKR,2,5.5,Aniket Verma,AM Ghazanfar,0,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,DC,1,9.7,Yashasvi Jaiswal,Prince Yadav,1,1,0,0,0,0,,,
1,"Apr 01, 2026",League stage,"Barsapara Cricket Stadium, Guwahati",SRH,RR,2,19.6,Sameer Rizvi,David Payne,0,0,0,0,0,0,,,
2,"Apr 01, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",LSG,SRH,2,11.4,Tristan Stubbs,Rashid Khan,0,0,0,0,0,0,,,
6,"Apr 01, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",KKR,MI,1,11.2,Nicholas Pooran,Eshan Malinga,1,0,0,0,0,0,,,Washington Sundar
6,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,LSG,2,0.1,Heinrich Klaasen,Blessing Muzarabani,1,0,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",DC,GT,1,12.3,Shreyas Iyer,Natarajan,0,0,0,1,0,0,,,
5,"Mar 29, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",RCB,SRH,1,2.6,Dhruv Jurel,Bhuvneshwar Kumar,1,0,0,0,0,0,,,
6,"Mar 29, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RCB,PBKS,2,0.1,Pathum Nissanka,Prince Yadav,1,0,0,0,0,0,,,
5,"Mar 30, 2026",League stage,"M.Chinnaswamy Stadium, Bengaluru",RR,RR,1,18.1,Cooper Connolly,Ravi Bishnoi,0,1,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MI,DC,1,7.7,Sai Sudharsan,Axar Patel,0,1,1,0,0,0,,,
2,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,DC,1,0.1,Rinku Singh,Suyash Sharma,0,1,0,0,0,0,,,
4,"Apr 01, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",KKR,RCB,2,18.1,Matthew Short,Kartik Tyagi,6,0,0,0,0,0,,,
6,"Apr 02, 2026",League stage,"Eden Gardens, Kolkata",KKR,KKR,1,10.2,Rinku Singh,Washington Sundar,1,0,0,0,0,0,caught,,
