age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
28,retired,single,unknown,no,5148,yes,no,unknown,11,dec,304,10,-1,1,failure,no
35,blue-collar,divorced,tertiary,no,10523,yes,yes,unknown,14,dec,805,3,-1,0,unknown,yes
27,self-employed,married,unknown,no,6108,no,no,cellular,5,sep,2,17,167,2,failure,no
29,management,married,primary,no,598,no,yes,telephone,16,may,32,3,198,8,success,yes
50,retired,married,secondary,yes,1483,yes,yes,cellular,3,nov,2206,1,-1,1,failure,yes
54,unemployed,single,tertiary,no,5477,yes,no,telephone,11,may,670,5,-1,0,unknown,yes
50,services,divorced,secondary,no,122,no,yes,unknown,22,jun,1652,6,197,0,unknown,no
49,self-employed,single,tertiary,no,271,no,yes,telephone,26,jun,252,2,382,1,unknown,yes
32,self-employed,single,secondary,no,1458,no,no,cellular,12,apr,118,1,182,3,other,no
25,retired,single,secondary,no,3650,yes,no,telephone,19,jan,238,8,355,7,other,no
43,unemployed,single,unknown,no,767,no,no,telephone,11,aug,343,5,108,2,unknown,no
36,blue-collar,married,secondary,no,2345,yes,no,unknown,25,may,142,7,73,3,failure,no
79,admin.,single,primary,yes,3189,yes,no,telephone,5,sep,785,1,0,7,success,yes
42,services,married,unknown,no,5574,yes,no,cellular,5,may,703,2,362,4,failure,yes
57,management,divorced,unknown,yes,3469,no,no,unknown,16,apr,375,36,-1,4,success,yes
72,housemaid,single,unknown,no,4807,yes,no,cellular,18,apr,184,4,178,1,other,no
53,services,divorced,secondary,no,858,no,no,cellular,16,jul,462,2,109,2,other,yes
64,self-employed,married,unknown,no,2418,yes,no,telephone,19,may,162,1,168,0,unknown,yes
54,housemaid,divorced,tertiary,no,1620,no,yes,unknown,11,jun,533,1,508,3,other,no
72,entrepreneur,married,primary,no,626,yes,no,cellular,6,aug,109,11,83,5,other,yes
46,self-employed,single,tertiary,yes,-67,no,yes,telephone,20,oct,1186,5,2,2,success,no
18,blue-collar,married,primary,no,325,no,no,telephone,18,jul,593,2,188,3,other,no
28,self-employed,divorced,primary,no,214,no,no,cellular,14,sep,2002,2,167,2,other,yes
74,housemaid,divorced,secondary,no,7641,yes,no,unknown,3,mar,859,1,106,1,failure,no
27,blue-collar,divorced,primary,no,-128,no,yes,telephone,7,jan,53,4,182,1,unknown,no
37,management,single,primary,no,-19,no,no,telephone,10,aug,2519,1,162,3,success,yes
33,admin.,single,primary,yes,-1439,yes,no,telephone,16,feb,2541,7,162,11,unknown,yes
30,admin.,married,secondary,yes,-250,no,no,unknown,16,apr,706,3,-1,1,failure,yes
76,blue-collar,married,tertiary,no,2820,no,no,cellular,3,apr,1073,3,178,1,success,no
55,technician,married,unknown,no,299,yes,yes,cellular,13,nov,1265,3,185,3,unknown,yes
32,unemployed,single,secondary,no,6523,yes,no,unknown,18,nov,41,4,181,14,success,no
53,unknown,married,primary,no,204,no,no,unknown,20,oct,558,1,67,3,failure,yes
35,services,married,secondary,no,1532,yes,yes,unknown,16,aug,197,5,-1,3,success,yes
52,housemaid,single,secondary,yes,2159,yes,no,telephone,23,jan,216,14,78,2,success,no
54,retired,married,tertiary,no,3577,no,yes,telephone,8,jul,1866,2,160,14,failure,yes
30,self-employed,single,unknown,no,16,no,no,unknown,20,jun,1153,4,100,2,unknown,yes
39,self-employed,divorced,tertiary,no,6321,yes,no,telephone,11,nov,347,3,-1,2,other,yes
48,entrepreneur,married,secondary,no,40,yes,no,unknown,14,jun,137,4,100,0,unknown,no
47,services,married,primary,no,592,no,no,cellular,18,apr,298,21,100,6,other,yes
41,admin.,married,primary,no,1780,no,no,unknown,2,sep,1227,1,-1,1,unknown,no
63,self-employed,divorced,tertiary,yes,13383,yes,yes,unknown,17,aug,538,6,81,13,success,no
36,technician,married,unknown,no,10910,no,yes,unknown,9,may,232,32,303,0,unknown,yes
36,blue-collar,divorced,primary,no,1701,yes,no,cellular,20,may,1212,8,134,2,other,yes
30,housemaid,single,secondary,no,9973,no,yes,unknown,12,may,501,4,-1,3,failure,no
54,management,divorced,unknown,no,7372,yes,no,unknown,8,jan,535,10,228,3,success,no
29,management,single,unknown,yes,176,no,no,cellular,26,may,119,1,820,0,unknown,no
38,blue-collar,divorced,tertiary,no,3695,no,no,cellular,2,aug,232,2,77,2,other,yes
71,technician,divorced,tertiary,yes,2326,no,no,telephone,23,jul,663,4,-1,3,success,no
51,unemployed,divorced,secondary,no,-760,yes,no,telephone,20,jul,398,14,-1,1,other,no
53,technician,divorced,unknown,no,4335,no,no,cellular,11,mar,845,8,135,0,unknown,yes
50,retired,married,primary,no,9937,no,no,cellular,7,apr,792,21,119,5,unknown,yes
47,technician,married,secondary,no,3850,no,no,unknown,11,jan,278,4,-1,0,failure,no
58,entrepreneur,married,tertiary,yes,1145,yes,yes,unknown,21,oct,147,10,70,5,failure,no
32,self-employed,single,primary,no,608,yes,yes,cellular,19,may,68,2,611,13,failure,yes
82,blue-collar,single,tertiary,yes,3258,no,yes,cellular,20,aug,53,23,142,0,success,yes
56,blue-collar,married,tertiary,no,1930,no,no,cellular,4,may,655,2,814,11,success,yes
49,self-employed,divorced,tertiary,no,3984,no,yes,cellular,23,jun,50,3,202,3,failure,yes
45,management,single,tertiary,no,4713,yes,no,telephone,15,feb,1567,8,424,7,unknown,no
34,self-employed,married,tertiary,no,5746,yes,no,unknown,18,oct,2008,1,2,3,unknown,no
44,retired,married,tertiary,no,-730,no,yes,cellular,11,mar,409,1,0,4,other,no
53,student,married,unknown,no,4844,no,yes,cellular,29,dec,1173,4,338,6,success,yes
57,housemaid,single,primary,no,-134,no,no,telephone,8,apr,471,1,72,2,other,yes
56,student,married,tertiary,yes,-847,no,yes,telephone,1,mar,1431,6,187,1,unknown,yes
55,housemaid,single,tertiary,yes,3365,yes,no,telephone,4,dec,134,5,-1,3,success,no
35,management,married,primary,yes,4307,yes,yes,cellular,2,jan,461,3,237,1,unknown,no
32,entrepreneur,single,secondary,yes,487,yes,yes,unknown,7,may,558,4,242,0,failure,yes
31,admin.,married,tertiary,yes,3714,no,yes,unknown,28,dec,479,17,83,3,unknown,yes
56,management,single,unknown,yes,3723,yes,yes,telephone,17,aug,140,2,98,1,success,yes
36,technician,single,secondary,no,25717,yes,yes,unknown,20,aug,1251,4,-1,0,failure,yes
20,housemaid,married,secondary,no,5320,no,no,unknown,15,apr,131,3,-1,9,other,yes
28,services,single,primary,no,1030,no,yes,cellular,11,dec,52,2,269,3,other,yes
25,technician,single,primary,no,4473,no,no,cellular,13,jul,207,1,169,1,other,no
19,services,single,secondary,yes,4751,yes,no,telephone,14,sep,530,4,-1,2,success,no
45,blue-collar,divorced,secondary,no,200,no,no,telephone,24,dec,1019,1,63,8,failure,yes
19,student,married,secondary,no,2039,yes,no,unknown,14,sep,344,3,109,1,success,no
31,housemaid,divorced,primary,yes,962,no,no,unknown,12,sep,544,8,7,5,other,yes
53,management,married,tertiary,no,2542,no,no,unknown,3,nov,2194,5,551,17,success,yes
60,self-employed,single,secondary,yes,3518,yes,yes,telephone,26,nov,234,1,161,10,other,no
55,housemaid,married,secondary,yes,410,yes,yes,cellular,16,apr,1581,9,-1,3,success,yes
58,admin.,single,tertiary,yes,4742,no,no,unknown,13,apr,502,4,87,5,unknown,no
41,blue-collar,married,primary,no,3719,yes,no,unknown,16,jul,145,1,163,2,unknown,no
66,self-employed,divorced,primary,no,2,no,no,telephone,26,feb,162,3,168,6,success,no
37,technician,single,primary,no,696,no,no,unknown,21,feb,1701,1,31,1,unknown,yes
34,services,single,secondary,yes,1228,no,no,cellular,28,apr,367,2,71,1,failure,no
46,blue-collar,divorced,tertiary,no,1001,no,yes,cellular,16,oct,1786,2,96,1,success,yes
47,blue-collar,divorced,secondary,no,1630,no,no,cellular,7,dec,364,7,167,3,success,no
57,management,single,unknown,yes,1741,yes,no,telephone,26,jul,865,2,1,3,failure,no
45,management,married,tertiary,no,176,no,yes,cellular,19,jun,438,2,607,10,success,yes
33,management,married,tertiary,yes,1549,yes,no,unknown,30,oct,508,1,42,2,success,no
28,management,single,unknown,yes,1126,no,no,unknown,16,oct,191,3,332,14,other,yes
57,self-employed,divorced,primary,yes,1079,yes,yes,telephone,20,may,324,2,1,15,failure,yes
40,unknown,divorced,primary,yes,3077,no,no,unknown,6,may,358,4,-1,3,failure,no
20,retired,married,secondary,no,191,yes,no,unknown,17,jul,1690,1,160,1,other,no
45,entrepreneur,married,secondary,yes,3412,yes,no,telephone,24,apr,1564,3,135,0,other,yes
43,technician,single,unknown,yes,615,no,yes,unknown,15,dec,458,1,116,5,success,yes
30,retired,married,primary,yes,7931,no,no,telephone,11,jul,342,6,610,4,unknown,no
27,unknown,single,secondary,no,536,no,no,telephone,25,jul,2584,4,269,2,unknown,yes
44,blue-collar,single,tertiary,no,14382,yes,no,cellular,8,jun,181,4,12,0,success,no
58,management,married,unknown,yes,1530,yes,no,telephone,20,sep,502,6,-1,1,success,yes
30,unemployed,single,tertiary,no,2502,yes,no,telephone,28,apr,1951,3,95,6,failure,no
41,unknown,divorced,tertiary,no,238,no,yes,unknown,14,jul,174,4,125,1,success,yes
24,blue-collar,single,unknown,no,6036,no,no,cellular,12,aug,65,18,14,3,unknown,no
48,self-employed,married,unknown,no,2850,yes,no,telephone,12,jul,154,1,195,9,unknown,yes
48,unknown,divorced,secondary,no,14480,no,no,unknown,14,jun,604,2,102,4,unknown,yes
42,unemployed,single,secondary,yes,7681,yes,yes,cellular,19,dec,471,2,-1,4,other,no
46,admin.,married,unknown,yes,256,no,yes,unknown,6,dec,152,7,644,4,success,no
28,unknown,divorced,primary,no,610,yes,yes,telephone,1,nov,488,7,-1,3,unknown,yes
28,unknown,divorced,primary,no,566,yes,yes,telephone,16,aug,29,9,266,2,success,no
54,admin.,single,primary,no,2719,yes,no,unknown,8,nov,214,4,61,1,failure,yes
51,blue-collar,divorced,tertiary,yes,2508,yes,yes,unknown,28,may,709,2,294,5,failure,yes
42,admin.,married,secondary,no,2159,no,no,cellular,17,mar,490,4,36,1,unknown,no
32,technician,single,primary,yes,3688,yes,yes,telephone,21,nov,812,4,14,12,other,yes
42,technician,single,tertiary,yes,6572,no,no,cellular,15,jan,532,1,-1,0,unknown,yes
34,admin.,divorced,tertiary,yes,5561,no,yes,telephone,11,jan,1617,3,-1,4,success,no
39,management,divorced,secondary,no,2562,no,yes,telephone,15,oct,229,4,2,11,other,no
43,unknown,single,unknown,no,888,no,no,cellular,7,feb,395,8,-1,1,unknown,no
35,entrepreneur,single,unknown,yes,202,no,yes,cellular,19,aug,1304,5,230,4,success,yes
50,blue-collar,divorced,tertiary,yes,4838,yes,yes,unknown,19,oct,1286,6,-1,5,success,no
30,technician,single,secondary,no,3778,yes,yes,cellular,14,oct,160,7,247,0,success,yes
68,services,married,primary,no,2494,yes,yes,telephone,20,oct,199,4,94,3,unknown,yes
33,technician,single,secondary,no,2898,no,no,cellular,12,oct,190,3,279,3,success,yes
36,technician,divorced,secondary,no,2069,no,no,cellular,8,oct,1354,6,109,4,unknown,no
25,unemployed,married,primary,no,-176,no,yes,cellular,10,dec,231,1,162,0,success,yes
26,retired,married,unknown,yes,7113,no,yes,unknown,19,oct,159,2,83,3,other,no
34,technician,married,secondary,yes,2835,no,no,telephone,7,may,387,2,-1,3,failure,yes
34,student,single,unknown,yes,3930,yes,no,cellular,17,sep,33,9,220,5,success,yes
30,management,divorced,secondary,no,2359,yes,yes,unknown,16,may,142,8,408,3,other,no
43,housemaid,single,unknown,no,1608,yes,no,unknown,23,mar,523,3,-1,1,success,no
19,self-employed,married,primary,yes,1843,yes,no,unknown,21,jul,269,13,305,0,unknown,yes
48,unemployed,married,tertiary,no,3157,no,yes,telephone,30,sep,59,1,135,9,failure,no
36,retired,single,unknown,no,5307,yes,yes,cellular,7,jun,969,11,-1,2,failure,yes
24,entrepreneur,married,secondary,no,3187,no,no,unknown,19,jun,146,2,-1,0,unknown,no
61,entrepreneur,married,primary,no,4569,yes,no,unknown,28,apr,913,15,-1,0,failure,yes
45,self-employed,single,secondary,no,1821,no,no,unknown,19,jul,385,5,55,8,unknown,yes
43,management,married,unknown,yes,3945,yes,no,telephone,21,oct,166,4,-1,1,failure,yes
60,management,divorced,secondary,no,2221,yes,no,telephone,17,apr,948,4,14,0,unknown,yes
53,blue-collar,single,secondary,yes,7048,no,no,cellular,12,may,1802,3,205,5,failure,yes
26,blue-collar,single,secondary,yes,331,yes,no,cellular,5,nov,88,4,2,4,success,no
53,housemaid,married,secondary,yes,4150,yes,no,cellular,27,jun,595,2,124,0,failure,yes
26,technician,married,tertiary,no,8603,no,no,unknown,24,sep,430,4,-1,1,failure,no
58,admin.,single,primary,no,33129,no,yes,unknown,12,oct,276,14,-1,8,success,yes
18,management,married,primary,no,6055,yes,no,telephone,17,dec,1871,9,175,5,failure,yes
37,retired,divorced,unknown,no,3185,yes,no,cellular,5,jul,598,12,58,0,success,yes
91,management,married,primary,yes,1817,no,no,telephone,21,apr,245,4,227,0,unknown,no
22,unemployed,married,tertiary,no,920,yes,no,cellular,26,nov,392,35,51,1,failure,yes
73,blue-collar,single,unknown,yes,9245,yes,no,telephone,21,apr,725,6,-1,3,success,no
45,housemaid,married,tertiary,no,101,yes,yes,cellular,11,oct,410,8,-1,8,failure,no
57,technician,divorced,secondary,yes,4970,yes,yes,telephone,21,aug,46,5,153,4,unknown,yes
61,self-employed,divorced,primary,no,-692,yes,yes,cellular,14,nov,828,2,84,3,unknown,no
42,admin.,single,primary,no,7335,no,yes,telephone,20,dec,1686,6,-1,0,unknown,yes
64,student,divorced,unknown,no,3635,no,yes,telephone,14,aug,736,3,-1,1,other,yes
18,admin.,married,unknown,yes,2161,no,no,cellular,31,aug,104,2,121,0,other,yes
81,services,married,tertiary,no,12180,yes,no,unknown,16,may,405,10,-1,1,failure,yes
52,services,married,tertiary,yes,6342,yes,no,cellular,1,jan,634,2,74,0,unknown,yes
51,housemaid,married,unknown,no,2298,no,yes,telephone,20,nov,822,27,168,0,unknown,yes
32,technician,married,unknown,no,10,no,no,unknown,2,apr,194,4,81,2,unknown,no
37,management,divorced,secondary,no,1294,no,no,unknown,16,jan,144,1,-1,3,unknown,yes
62,admin.,married,secondary,no,6610,yes,yes,telephone,18,jan,446,7,135,4,other,no
56,unemployed,single,primary,no,201,no,no,unknown,10,apr,116,17,98,4,other,no
43,entrepreneur,single,secondary,no,3357,yes,no,cellular,7,aug,537,12,-1,0,success,yes
41,housemaid,divorced,secondary,yes,141,no,yes,cellular,14,aug,2,5,34,6,unknown,yes
50,services,divorced,tertiary,yes,3978,no,no,unknown,3,jun,780,8,304,3,other,yes
51,housemaid,divorced,secondary,yes,39420,yes,yes,cellular,15,may,450,8,189,1,unknown,yes
67,retired,single,tertiary,yes,5029,yes,no,unknown,13,jul,1551,23,81,3,unknown,no
39,blue-collar,divorced,secondary,yes,8197,yes,no,unknown,1,dec,87,4,267,2,unknown,no
21,student,married,unknown,no,13272,no,yes,unknown,4,oct,1770,19,-1,10,unknown,no
47,technician,married,primary,no,-112,yes,no,unknown,3,jul,2040,14,87,0,success,no
25,self-employed,divorced,tertiary,no,-193,no,yes,telephone,14,may,1467,3,75,3,failure,no
95,services,divorced,unknown,no,12397,yes,no,telephone,2,jul,755,2,61,13,unknown,no
37,admin.,single,secondary,no,2195,no,yes,unknown,29,may,69,5,585,1,success,yes
46,services,married,unknown,yes,4176,yes,no,telephone,4,mar,36,2,-1,8,other,no
34,technician,divorced,secondary,yes,1526,no,no,telephone,26,may,227,2,-1,3,other,no
52,unknown,divorced,secondary,no,-49,yes,yes,cellular,4,oct,1359,5,31,2,other,yes
69,unknown,single,unknown,no,2541,yes,no,cellular,5,mar,842,9,-1,1,failure,yes
48,housemaid,divorced,primary,no,3450,no,no,telephone,16,jan,343,2,14,0,unknown,yes
46,entrepreneur,divorced,primary,yes,5318,no,no,unknown,26,oct,763,4,112,0,failure,no
43,unknown,single,primary,yes,355,no,yes,cellular,19,nov,136,2,93,2,failure,yes
60,unknown,single,secondary,no,8591,yes,yes,telephone,6,oct,527,7,393,11,unknown,yes
48,technician,married,secondary,no,189,yes,yes,telephone,31,jan,130,3,-1,2,success,no
47,student,single,tertiary,no,4323,yes,yes,cellular,21,mar,1466,2,522,3,unknown,yes
56,housemaid,single,tertiary,no,3224,no,yes,cellular,26,dec,365,6,-1,2,unknown,no
29,blue-collar,divorced,primary,yes,1516,yes,yes,cellular,14,jul,1268,13,-1,3,failure,no
24,self-employed,married,tertiary,no,8548,yes,yes,cellular,4,aug,222,3,-1,1,success,no
70,blue-collar,married,primary,no,395,yes,yes,cellular,18,nov,334,7,483,4,other,yes
23,management,single,tertiary,no,9563,no,yes,cellular,12,may,834,2,747,8,unknown,yes
44,unknown,married,unknown,no,1040,no,yes,unknown,15,apr,136,4,1,1,unknown,yes
45,unknown,married,primary,yes,1105,no,no,unknown,31,jun,710,4,-1,0,unknown,no
56,blue-collar,single,secondary,yes,-91,yes,yes,cellular,19,apr,502,4,92,0,unknown,no
51,technician,married,secondary,no,30677,no,no,cellular,17,feb,311,2,-1,1,success,yes
32,unemployed,married,tertiary,no,1436,no,yes,telephone,31,jun,476,12,276,2,unknown,no
31,unemployed,single,primary,no,4238,yes,no,unknown,15,oct,77,9,353,8,other,yes
61,management,married,unknown,no,8639,yes,no,telephone,31,oct,682,3,-1,1,success,no
22,admin.,single,primary,no,1053,yes,no,unknown,26,jul,472,12,106,5,other,yes
53,unemployed,single,primary,yes,674,yes,yes,cellular,18,nov,538,4,7,3,unknown,no
36,technician,single,tertiary,yes,3513,yes,no,telephone,1,mar,89,3,-1,1,failure,yes
29,technician,divorced,secondary,yes,198,yes,yes,cellular,11,apr,408,6,196,6,other,no
41,entrepreneur,divorced,secondary,yes,158,no,no,cellular,18,feb,166,3,57,5,failure,no
73,admin.,single,unknown,yes,3131,no,yes,cellular,23,apr,1504,5,195,1,unknown,no
60,retired,married,primary,no,2810,yes,no,unknown,21,nov,1123,2,179,4,failure,no
43,unemployed,divorced,unknown,no,-322,no,no,cellular,2,apr,307,2,97,2,failure,yes
58,unknown,single,tertiary,no,23563,no,yes,cellular,7,jun,917,2,-1,2,unknown,yes
48,admin.,single,secondary,no,10227,no,yes,unknown,4,jul,144,19,149,2,unknown,no
53,entrepreneur,single,unknown,no,8477,no,yes,telephone,2,mar,671,1,86,3,success,yes
32,services,married,tertiary,yes,4442,yes,yes,unknown,17,dec,511,9,378,0,other,no
32,self-employed,single,primary,yes,491,no,no,unknown,20,aug,404,3,210,11,success,yes
42,entrepreneur,married,tertiary,yes,8135,no,yes,cellular,27,apr,477,2,153,3,failure,no
23,entrepreneur,divorced,secondary,no,279,no,yes,unknown,15,aug,2,18,272,3,success,yes
46,management,divorced,secondary,no,1249,yes,yes,telephone,30,aug,416,3,144,2,other,no
41,entrepreneur,single,tertiary,no,6457,yes,no,unknown,1,jan,2,2,-1,0,success,no
45,entrepreneur,divorced,tertiary,no,3125,no,yes,cellular,6,oct,248,6,193,3,unknown,yes
34,unemployed,divorced,secondary,no,924,no,no,unknown,21,nov,193,1,0,3,failure,yes
29,services,divorced,primary,no,14846,yes,no,telephone,17,jun,844,2,157,0,failure,yes
23,entrepreneur,single,primary,no,6063,yes,no,telephone,20,oct,383,7,-1,5,other,no
62,entrepreneur,single,primary,no,8619,yes,no,unknown,6,apr,513,3,14,0,success,yes
47,student,single,unknown,no,1641,yes,no,cellular,18,jul,2014,1,0,9,success,yes
21,management,single,primary,no,576,yes,no,cellular,29,oct,314,4,48,4,unknown,yes
41,retired,divorced,tertiary,no,221,no,yes,unknown,27,feb,146,2,269,0,failure,no
26,retired,divorced,secondary,no,14743,yes,yes,cellular,11,jan,1379,2,126,0,other,no
64,unknown,divorced,unknown,yes,6129,yes,yes,cellular,19,jul,568,1,172,0,other,yes
42,services,married,secondary,yes,2013,yes,no,cellular,12,may,577,2,667,1,other,yes
59,blue-collar,divorced,secondary,no,13242,yes,yes,cellular,11,aug,1951,10,170,12,unknown,no
56,student,single,primary,no,10175,yes,no,telephone,3,dec,2233,21,170,11,success,no
53,retired,divorced,secondary,yes,4154,no,no,cellular,7,aug,429,11,102,1,success,yes
31,services,married,primary,yes,332,yes,no,unknown,21,sep,1950,12,226,2,success,yes
43,entrepreneur,married,secondary,yes,5359,no,no,cellular,25,oct,123,3,157,5,failure,no
40,unemployed,married,secondary,no,1794,yes,yes,telephone,17,jun,196,8,-1,3,failure,no
40,entrepreneur,divorced,primary,no,2499,yes,yes,telephone,9,feb,404,12,89,3,unknown,yes
52,blue-collar,single,tertiary,no,243,yes,no,telephone,22,nov,1197,15,189,8,other,no
56,unknown,single,unknown,no,1256,yes,no,cellular,8,jun,1756,12,66,3,unknown,yes
34,blue-collar,married,unknown,no,2232,no,yes,cellular,27,mar,122,6,148,0,failure,yes
