age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
26,Female,9.45,5.04,1.73,5.84,4.91,20,180,6.43,High,No,Severe,0
18,Other,7.4,5.21,1.05,4.9,5.55,20,121,4.16,Medium,No,,1
24,Other,7.5,4.35,0.0,4.06,6.3,83,179,9.44,High,No,,0
18,Male,11.59,4.14,2.82,3.07,4.81,124,133,12.63,High,No,Severe,0
25,Other,8.94,3.35,2.07,4.01,5.26,73,128,9.7,Medium,No,Severe,0
27,Female,11.22,3.35,1.17,5.56,5.28,76,152,10.26,High,Yes,Moderate,0
20,Other,8.47,0.5,1.18,3.27,5.47,89,87,7.42,Medium,Yes,,1
22,Other,5.11,1.48,1.01,5.54,6.6,38,136,10.16,Medium,No,Moderate,0
28,Female,10.64,5.18,1.83,4.07,8.0,72,49,7.6,Medium,No,Mild,1
25,Male,6.45,1.71,1.54,4.27,4.84,70,180,11.83,Low,Yes,Severe,1
18,Other,5.9,3.39,0.94,3.27,8.88,20,86,9.57,Medium,Yes,Moderate,1
27,Other,8.69,1.75,2.97,3.69,4.5,100,176,9.6,Low,No,Severe,1
20,Other,4.9,5.11,0.07,4.86,6.14,221,96,3.84,Medium,No,Mild,1
23,Female,8.06,3.6,2.79,1.65,4.5,25,76,11.55,High,Yes,Severe,1
26,Male,11.63,5.88,2.02,5.82,8.1,152,166,12.28,Low,Yes,Moderate,1
24,Female,8.95,2.61,0.0,2.99,8.25,205,48,13.68,Low,No,Mild,0
28,Other,6.43,2.95,2.12,5.69,6.49,182,157,10.26,Medium,Yes,Moderate,1
22,Male,9.6,4.55,3.55,4.01,4.94,20,20,3.58,Medium,Yes,Mild,0
30,Male,3.33,3.92,0.47,5.65,7.25,116,174,12.27,High,Yes,Moderate,1
19,Female,5.48,0.95,2.08,5.27,6.68,58,180,7.57,High,No,Mild,1
20,Male,5.98,5.45,2.19,0.96,6.44,64,180,3.58,High,No,Moderate,1
20,Male,9.55,3.26,0.22,3.18,4.51,193,139,9.89,Low,No,Moderate,1
29,Female,5.85,4.74,0.69,6.0,5.13,127,122,6.16,High,No,Moderate,1
18,Female,10.66,5.45,1.47,3.98,5.65,20,43,8.36,Medium,Yes,Moderate,1
18,Male,6.28,6.0,0.41,5.26,6.31,173,180,11.37,Medium,Yes,Moderate,1
27,Female,8.43,1.67,1.06,4.48,5.26,31,103,10.58,Low,Yes,Severe,0
18,Female,7.41,4.49,1.95,5.98,6.68,21,104,8.88,Medium,No,,0
21,Other,10.72,3.81,1.47,2.91,8.72,37,89,6.58,High,Yes,Mild,1
20,Other,12.0,6.0,2.27,4.05,4.53,65,108,11.7,Medium,No,Moderate,0
34,Female,3.92,1.34,1.86,2.56,5.96,40,169,7.05,High,No,Moderate,0
24,Male,3.0,2.99,1.58,1.05,4.61,142,180,10.16,Low,No,Moderate,0
28,Other,8.08,2.24,2.42,5.78,7.1,45,60,7.72,Medium,No,Moderate,0
27,Male,4.02,5.6,0.0,6.0,7.12,73,180,11.63,Low,Yes,Moderate,1
18,Male,6.48,3.13,0.98,5.18,4.5,20,177,7.09,Medium,No,Moderate,0
18,Other,5.79,3.82,1.9,1.17,6.16,76,51,7.82,Medium,Yes,,0
19,Male,3.75,1.83,2.15,5.82,4.5,112,162,5.11,Medium,No,,1
18,Other,11.77,4.03,2.4,5.33,7.94,69,176,6.62,Medium,Yes,Severe,1
24,Other,7.98,4.62,0.47,3.99,5.36,216,104,4.2,High,Yes,Mild,1
23,Other,3.0,3.45,2.53,5.44,7.89,106,180,9.83,Medium,No,Severe,1
26,Other,6.14,4.38,1.3,6.0,8.31,75,180,7.27,High,Yes,Mild,0
34,Other,12.0,1.77,3.07,4.22,5.04,206,73,6.9,High,Yes,Mild,1
24,Female,6.24,4.28,2.22,2.38,5.84,191,133,10.53,Medium,No,Severe,0
21,Male,3.97,3.42,2.94,4.48,6.35,91,180,11.5,Medium,Yes,Moderate,1
24,Female,5.97,3.61,1.65,4.94,7.9,212,40,9.62,Low,No,Mild,1
30,Female,10.27,5.08,0.91,5.49,4.5,222,44,11.55,High,No,Severe,0
29,Male,7.19,1.22,1.5,4.47,5.81,206,36,7.79,Low,No,Moderate,0
20,Male,5.89,5.32,1.38,3.4,7.45,122,48,14.1,Low,No,Severe,0
29,Female,4.66,4.59,0.48,3.17,7.25,162,15,5.15,Medium,Yes,Moderate,1
19,Female,7.27,2.88,0.18,3.36,8.09,24,157,10.66,Low,No,Severe,1
31,Other,9.89,1.44,0.06,0.91,5.6,87,102,6.88,Low,Yes,Severe,0
22,Female,10.92,2.71,1.28,3.49,4.59,60,157,6.52,High,Yes,Moderate,1
32,Female,8.49,3.88,1.13,5.46,4.94,20,60,4.33,High,Yes,Moderate,1
29,Other,7.08,5.36,0.79,1.47,5.03,238,49,10.23,High,Yes,Severe,0
18,Male,10.74,2.38,2.05,5.19,7.98,75,62,3.94,Medium,Yes,Mild,0
18,Male,10.89,3.15,0.38,5.61,5.16,106,83,11.61,Low,No,Mild,1
31,Male,10.93,3.28,0.91,6.0,8.35,20,160,5.36,High,No,Severe,0
20,Female,8.99,1.42,0.82,2.99,8.93,33,133,9.38,Medium,No,Moderate,1
20,Other,9.28,5.64,0.51,4.21,4.5,110,145,4.71,Medium,Yes,Moderate,1
18,Other,6.69,0.5,1.3,3.21,5.1,250,127,5.19,High,No,,1
26,Other,8.45,6.0,3.23,5.9,5.72,63,180,12.74,Medium,No,Moderate,0
24,Male,9.0,3.35,1.74,5.32,7.98,115,37,5.06,Low,Yes,Mild,1
28,Other,12.0,2.08,0.56,5.43,5.17,133,143,9.08,Low,No,Severe,1
21,Female,9.92,3.53,1.16,6.0,5.5,61,180,11.84,Medium,Yes,Severe,0
28,Other,11.2,2.45,3.58,3.3,7.49,198,169,11.37,Medium,Yes,Severe,1
23,Other,6.8,1.77,0.47,5.84,8.64,31,33,7.22,Low,No,Severe,0
23,Female,9.66,0.79,1.48,4.06,6.59,93,171,7.31,Medium,Yes,Moderate,1
25,Male,9.44,1.77,1.95,6.0,4.5,43,168,11.74,Low,No,Severe,1
29,Male,5.54,5.81,1.82,4.92,5.37,126,147,3.78,Low,No,Moderate,1
22,Other,10.47,3.46,0.19,4.86,8.58,81,180,7.53,High,No,Moderate,1
24,Female,6.9,4.6,2.04,5.54,5.64,158,180,10.39,High,No,Severe,1
18,Other,6.1,5.12,2.76,4.29,5.09,134,180,4.41,High,Yes,,1
19,Female,5.82,4.38,2.38,2.2,4.5,78,174,8.06,High,Yes,Moderate,1
26,Female,4.31,3.36,0.0,6.0,6.17,93,177,10.36,Low,No,Moderate,1
22,Male,9.05,4.32,3.29,5.27,4.5,79,165,4.47,High,No,Mild,1
22,Male,7.47,1.56,0.26,5.52,6.15,31,169,5.32,Medium,No,Severe,0
23,Male,9.95,3.16,2.14,4.59,5.16,95,170,10.32,Low,Yes,Moderate,0
18,Female,5.46,3.33,0.66,5.55,5.71,90,180,5.72,High,No,,1
25,Female,4.54,4.46,2.1,5.97,7.19,93,180,7.76,Medium,Yes,Moderate,1
22,Female,5.96,4.26,3.03,3.14,6.35,170,180,11.04,Low,Yes,Severe,1
21,Other,10.38,5.42,1.24,5.92,4.56,127,177,7.68,High,No,Moderate,1
19,Male,8.0,4.86,3.12,5.69,5.5,197,57,5.56,High,No,Moderate,1
18,Other,9.86,5.42,1.93,6.0,9.0,20,149,3.83,Medium,No,Moderate,0
24,Male,10.95,3.29,1.84,4.41,7.38,245,138,13.11,Low,No,Severe,1
27,Other,6.42,5.2,1.95,4.31,5.95,63,130,5.92,Medium,No,Mild,1
27,Male,5.4,5.61,1.9,3.04,5.22,244,89,7.1,High,No,Mild,0
18,Male,9.04,2.57,0.23,6.0,7.47,141,153,10.7,Medium,No,,1
28,Other,4.5,3.2,2.67,4.83,4.82,53,176,8.04,Low,No,Moderate,0
25,Other,9.22,5.58,0.0,5.83,8.16,123,180,7.64,High,Yes,Mild,1
19,Other,9.56,5.74,1.31,5.37,8.12,168,180,14.88,High,Yes,Moderate,1
24,Female,9.85,5.73,2.39,0.61,4.5,134,180,7.15,Low,No,Severe,0
21,Other,6.47,4.46,1.44,2.95,5.78,25,180,8.69,Medium,No,Moderate,1
21,Other,9.74,3.48,2.03,5.99,4.85,242,85,14.26,Low,Yes,,1
24,Other,11.88,2.27,1.31,5.25,5.47,165,163,4.03,Medium,Yes,Moderate,1
30,Male,6.99,1.35,3.51,4.52,4.5,62,150,14.5,Low,No,Moderate,1
20,Male,4.19,6.0,2.11,2.66,6.92,182,166,12.95,Medium,No,Moderate,0
26,Female,7.86,3.73,0.0,6.0,4.5,159,154,12.69,High,Yes,Moderate,1
18,Other,7.13,1.9,1.33,1.99,7.87,88,98,3.58,Low,Yes,Severe,1
18,Other,8.64,4.7,3.44,1.12,7.94,108,49,7.79,Medium,Yes,Moderate,0
19,Other,4.05,5.2,2.32,6.0,5.4,112,106,3.58,Medium,Yes,Moderate,1
21,Female,4.4,1.06,1.71,1.29,6.12,54,55,7.57,Low,No,Moderate,1
27,Female,6.65,4.25,0.18,0.68,6.29,23,80,7.66,High,Yes,Severe,1
19,Other,8.25,1.26,1.79,2.76,5.7,154,69,3.58,Low,No,,1
21,Male,11.06,1.53,1.39,5.9,9.0,138,82,6.31,High,Yes,Severe,0
18,Female,4.93,3.94,1.41,4.09,7.81,59,150,7.54,High,Yes,Moderate,1
32,Other,9.32,3.04,0.22,5.34,4.5,97,63,8.27,Low,No,,1
32,Female,5.81,0.96,2.05,4.35,5.76,20,38,4.32,Medium,No,Moderate,1
32,Female,11.13,2.92,0.97,4.05,8.84,38,127,10.77,High,Yes,Moderate,1
19,Female,6.12,5.28,1.02,6.0,4.5,40,83,8.89,Medium,No,Mild,1
18,Female,4.09,5.36,1.8,5.72,5.09,250,180,11.17,Medium,No,Mild,0
23,Male,9.08,1.65,1.9,1.73,4.83,55,143,11.8,Low,Yes,Moderate,1
22,Female,7.98,0.98,2.73,5.05,8.59,108,176,13.59,High,No,Moderate,0
33,Female,6.2,5.39,0.57,5.31,8.0,65,160,7.02,Medium,Yes,Mild,1
21,Other,10.6,4.89,1.61,5.79,6.28,124,55,5.76,High,No,Mild,1
25,Male,4.98,2.82,3.94,5.27,6.51,97,141,14.6,High,No,Moderate,1
18,Male,9.62,1.22,3.19,4.83,4.5,225,44,5.5,High,No,Moderate,0
27,Male,10.7,1.45,1.2,5.89,8.02,27,180,7.28,Medium,Yes,Severe,1
24,Other,7.52,1.92,0.21,4.52,7.06,92,170,9.77,Low,Yes,Mild,1
20,Male,4.2,6.0,0.0,6.0,4.89,45,64,11.05,High,No,Moderate,1
26,Male,9.48,5.92,0.67,5.78,5.42,69,138,7.06,Low,Yes,Moderate,1
18,Other,9.97,2.32,1.68,5.29,8.39,198,134,12.49,Low,Yes,Severe,0
31,Male,5.68,1.71,0.0,0.5,5.61,85,176,4.44,Medium,No,,1
27,Male,3.0,6.0,0.6,6.0,4.52,106,180,5.11,Low,No,Moderate,1
29,Other,8.16,1.0,0.0,2.79,4.83,163,180,8.1,Low,No,,0
32,Female,5.95,3.25,0.94,5.72,4.78,43,42,8.37,Low,No,,0
18,Female,4.94,0.5,2.27,1.51,4.96,134,180,3.58,Low,No,Moderate,1
19,Other,7.82,3.21,0.0,4.13,6.71,20,180,10.04,Low,No,Mild,1
18,Female,9.51,5.78,3.48,6.0,5.63,116,180,6.49,High,No,Severe,0
18,Female,6.45,3.9,0.21,3.04,4.5,37,115,10.31,High,No,Mild,1
26,Male,4.84,1.39,3.13,0.5,6.47,75,180,9.15,Low,No,Mild,0
25,Female,6.15,1.81,3.69,1.68,6.86,113,46,14.2,Low,No,Moderate,1
18,Female,8.93,2.33,0.83,2.66,6.38,121,180,9.02,High,No,Moderate,0
18,Male,3.71,4.3,3.74,4.92,4.91,63,175,4.69,High,Yes,Mild,1
28,Other,11.31,3.64,0.05,5.03,4.84,20,84,9.06,Low,No,Severe,1
22,Other,5.94,4.12,0.0,2.34,8.14,79,175,7.08,Low,No,,1
24,Other,8.47,4.15,1.83,5.44,4.84,41,180,4.82,Low,No,Mild,0
25,Other,10.25,3.25,2.09,2.84,5.48,20,128,5.78,Medium,No,Mild,0
32,Male,8.86,1.28,2.25,5.49,4.56,51,95,6.44,Low,No,Moderate,1
19,Female,11.97,2.4,0.0,4.15,8.57,80,83,3.9,High,No,,1
29,Male,8.52,5.41,2.2,5.75,8.0,34,180,9.54,High,No,Severe,1
24,Female,9.0,1.73,1.11,3.49,8.24,245,168,5.11,Low,No,Moderate,1
21,Male,9.0,3.87,0.1,4.56,7.51,209,116,5.75,Medium,No,Moderate,0
18,Male,7.29,3.11,2.59,0.54,7.05,27,105,4.65,Low,Yes,Severe,1
35,Other,3.07,1.71,0.03,6.0,8.66,20,180,12.54,Medium,No,Moderate,1
28,Other,3.58,2.74,3.86,5.11,7.78,232,175,7.68,Medium,No,Moderate,0
35,Male,5.79,2.91,2.08,1.27,8.29,54,46,9.75,Low,No,Severe,1
30,Other,12.0,6.0,1.39,5.91,7.31,134,150,6.52,Medium,No,Mild,1
20,Female,6.7,3.93,3.2,2.29,9.0,30,180,8.79,Medium,Yes,,0
19,Other,7.76,2.06,2.1,4.72,7.36,223,180,3.58,High,Yes,,1
18,Male,5.77,4.15,0.0,2.93,6.52,20,71,3.58,Low,Yes,,1
18,Male,8.31,1.28,0.16,4.46,7.86,20,15,8.3,Low,No,Moderate,1
20,Other,12.0,2.71,0.87,0.5,8.77,20,162,5.77,Medium,No,Severe,1
18,Male,6.7,4.44,2.31,3.75,5.22,63,179,6.25,Low,No,Severe,0
19,Other,3.85,3.52,0.04,5.49,4.5,203,126,8.14,Low,No,Mild,1
20,Female,8.54,1.75,1.46,2.39,4.55,24,147,11.3,Medium,No,Moderate,1
27,Female,10.1,4.84,0.52,1.36,5.41,207,178,9.41,Low,No,Mild,1
24,Other,8.37,3.6,1.38,3.53,4.79,61,142,3.9,Medium,No,Severe,1
18,Male,9.42,4.12,3.4,6.0,6.81,80,124,8.71,High,No,,1
21,Female,8.56,4.16,1.5,4.33,5.88,49,167,13.54,Medium,No,Moderate,0
25,Other,11.03,6.0,0.0,2.75,4.5,104,85,5.93,Medium,Yes,,0
27,Male,9.51,4.6,1.45,3.27,5.92,24,55,3.58,Low,No,Mild,0
25,Other,12.0,4.31,1.29,3.95,6.74,65,47,3.58,Low,Yes,,1
21,Female,4.09,6.0,0.36,5.09,4.5,154,180,7.47,Medium,No,,0
18,Female,5.69,2.81,3.46,1.71,5.5,20,54,10.46,High,No,Severe,1
18,Female,3.0,6.0,3.42,6.0,4.5,30,163,11.26,High,No,Severe,1
33,Male,7.42,4.94,0.0,4.35,6.62,36,123,10.5,Medium,No,Mild,1
26,Male,9.19,2.41,0.44,4.28,7.08,173,142,11.54,Low,No,Severe,1
18,Male,5.01,1.21,2.49,5.85,4.5,105,179,7.41,High,No,Severe,0
29,Female,9.87,1.89,1.43,6.0,5.52,90,37,3.92,Low,Yes,,1
25,Female,8.55,5.66,2.05,4.73,6.14,56,174,13.46,Medium,No,Moderate,1
27,Female,7.07,1.89,1.85,3.64,6.74,77,180,11.78,Low,No,Severe,0
24,Female,9.22,1.39,0.68,4.98,8.41,20,111,12.61,High,No,Moderate,1
19,Other,6.51,1.88,0.17,5.99,5.35,20,46,10.17,High,Yes,Moderate,1
20,Other,7.55,2.36,1.83,4.03,4.57,40,140,11.64,Low,No,Moderate,1
20,Male,9.05,1.16,2.35,2.95,5.99,48,62,10.47,Medium,Yes,Moderate,1
19,Male,11.21,5.01,0.31,2.65,7.4,244,122,11.03,Medium,Yes,Severe,1
18,Other,11.13,2.08,3.64,5.51,9.0,148,165,10.71,Medium,Yes,Severe,1
22,Other,9.93,4.87,1.16,5.66,6.97,36,180,12.61,Medium,Yes,Moderate,1
20,Male,7.87,5.75,3.19,2.41,5.44,85,180,11.53,Low,No,Moderate,1
20,Male,6.4,1.49,0.0,5.58,8.32,49,168,6.73,High,Yes,Mild,1
18,Female,9.25,5.3,0.0,4.4,9.0,127,141,7.37,High,Yes,Mild,1
20,Male,7.28,0.58,0.0,5.81,5.88,20,69,12.05,Low,Yes,Severe,1
23,Female,5.66,3.67,1.95,5.99,5.35,177,180,11.67,High,No,Moderate,0
22,Male,6.91,4.35,3.61,6.0,6.27,30,180,11.17,Medium,No,Mild,0
20,Other,6.79,5.17,1.55,2.4,5.16,70,152,6.17,High,Yes,Severe,0
33,Other,6.2,0.7,1.45,6.0,4.67,159,174,11.46,Low,No,,1
35,Male,6.71,1.22,3.78,5.13,7.44,20,99,10.11,Medium,No,Mild,1
21,Female,9.1,3.77,2.6,4.29,4.63,26,100,11.95,Medium,Yes,,1
25,Male,9.96,5.06,1.03,6.0,7.83,215,144,14.33,Low,Yes,Severe,0
18,Male,8.75,1.38,2.87,5.85,5.15,216,180,13.14,Low,Yes,Moderate,0
27,Female,5.21,1.45,0.0,5.89,5.68,20,155,5.17,Low,Yes,Severe,1
25,Female,8.77,4.02,2.32,6.0,5.21,126,139,8.38,Low,No,Moderate,1
35,Male,9.64,1.57,1.8,3.48,4.59,88,180,4.44,High,Yes,Moderate,0
27,Female,12.0,4.76,0.74,6.0,8.58,20,155,11.26,Medium,Yes,Severe,1
20,Female,3.0,6.0,0.0,6.0,8.34,87,180,10.59,Medium,Yes,,1
20,Other,7.39,4.5,0.51,4.08,5.1,131,153,11.4,Medium,Yes,,1
29,Other,3.0,3.41,1.7,2.79,4.5,156,180,5.15,Medium,Yes,Moderate,1
32,Male,10.74,6.0,1.44,2.16,6.22,105,177,8.52,Medium,No,Mild,1
35,Female,7.37,2.24,0.64,3.71,5.7,236,134,10.25,Low,No,Mild,1
27,Other,4.93,1.74,0.0,0.76,4.5,209,180,6.2,Medium,No,Severe,0
20,Male,11.85,6.0,1.02,4.58,8.03,20,103,5.55,Low,No,Mild,1
19,Female,6.05,2.06,2.66,6.0,7.41,69,158,8.17,Low,No,Severe,1
18,Other,4.83,5.33,2.62,5.87,5.89,105,180,6.96,Medium,Yes,Mild,0
28,Male,10.87,5.19,2.35,5.23,8.62,20,64,3.85,Medium,No,Moderate,0
25,Male,3.0,1.68,0.18,1.95,6.51,127,155,8.72,Low,No,Severe,1
23,Other,3.85,4.57,2.83,6.0,5.75,20,179,14.88,High,No,Moderate,1
30,Female,4.23,0.5,2.44,6.0,4.5,149,119,6.08,High,No,Mild,1
32,Other,7.58,4.47,1.53,4.82,4.5,156,165,11.44,Low,No,,1
20,Male,3.96,4.07,0.52,5.54,5.36,22,42,11.29,Low,Yes,,1
20,Other,5.21,4.51,1.95,6.0,5.89,239,173,7.9,Medium,No,Mild,1
22,Female,7.81,4.03,0.39,5.67,7.12,90,142,6.76,Medium,Yes,Severe,0
34,Other,9.62,0.67,3.55,2.67,4.5,119,18,9.68,High,Yes,Severe,1
19,Female,4.74,5.82,2.13,2.44,5.09,159,51,3.67,High,Yes,Severe,1
24,Male,4.43,4.83,3.19,6.0,5.22,231,180,14.51,Low,No,Moderate,1
29,Other,9.09,3.35,2.82,2.19,6.75,83,61,13.73,Medium,No,Moderate,0
24,Other,11.51,1.63,1.64,3.2,8.01,92,144,3.58,Medium,Yes,Mild,0
19,Other,8.67,2.59,1.77,4.04,5.19,187,41,5.97,High,Yes,Moderate,0
18,Male,4.3,2.6,1.42,5.83,4.79,135,81,3.58,Low,Yes,Severe,1
20,Other,8.69,2.27,4.0,1.6,7.45,192,101,10.63,Medium,Yes,Severe,1
29,Female,9.01,1.07,2.08,5.39,6.77,30,180,5.54,Medium,No,Moderate,1
20,Other,6.94,1.31,2.06,3.22,6.92,57,136,8.28,Low,Yes,Moderate,0
19,Female,8.97,4.98,0.79,4.8,4.64,150,153,11.12,Low,Yes,Severe,1
18,Other,6.46,4.65,1.47,5.37,4.5,173,84,5.38,Medium,Yes,,1
18,Other,6.49,6.0,1.35,4.27,7.02,30,67,7.38,Low,No,Moderate,1
19,Other,5.0,2.25,2.3,2.14,6.24,158,159,12.63,Medium,No,Mild,1
18,Other,12.0,0.62,1.03,4.79,7.9,107,141,11.53,High,No,Severe,0
25,Female,3.12,4.41,0.26,4.02,4.54,27,178,11.1,High,No,Moderate,1
25,Other,10.29,3.21,2.05,5.75,5.14,125,148,4.26,Low,No,,1
27,Other,6.45,5.84,1.13,4.84,6.22,184,176,11.3,High,Yes,Severe,1
29,Other,7.79,2.47,1.65,6.0,4.72,92,138,3.58,Medium,No,Severe,1
20,Other,9.66,6.0,0.26,5.74,8.53,128,55,7.76,Medium,No,Moderate,1
24,Other,10.79,5.27,0.13,2.96,5.69,25,179,7.64,Medium,No,Moderate,1
21,Male,11.36,2.11,1.39,2.83,6.27,213,45,6.2,High,No,Mild,1
27,Female,8.81,5.37,0.05,2.34,4.5,56,180,8.12,Medium,No,Moderate,1
33,Female,5.76,4.77,2.12,5.22,4.6,44,162,10.05,Medium,Yes,Moderate,1
22,Male,6.26,4.79,0.72,1.48,8.13,197,157,3.64,Medium,Yes,,1
18,Male,4.95,2.51,1.62,3.36,8.39,133,71,4.39,High,Yes,Moderate,1
19,Male,9.07,4.86,0.4,1.17,4.62,49,78,10.5,Medium,No,Severe,1
22,Female,11.49,2.67,3.89,6.0,6.81,20,180,5.31,High,No,,1
18,Other,8.28,1.81,0.0,5.47,4.83,139,126,13.32,Low,No,Moderate,0
18,Other,11.34,3.17,3.49,1.82,8.24,165,166,7.06,High,Yes,Severe,1
35,Female,4.03,2.6,0.0,0.5,4.76,99,63,11.14,High,Yes,Severe,1
23,Male,10.85,1.51,0.78,4.67,8.31,20,29,13.47,Medium,Yes,,1
18,Female,6.43,3.42,0.1,2.42,6.5,73,142,6.93,High,No,Moderate,0
34,Male,9.37,4.11,1.74,5.67,7.25,70,180,6.99,Low,Yes,Severe,1
22,Female,11.39,2.74,2.85,3.13,5.86,155,180,13.81,High,Yes,Mild,1
19,Female,3.63,3.54,1.97,6.0,8.07,29,169,10.37,Low,Yes,Moderate,1
18,Male,7.29,1.38,2.91,1.54,5.56,39,180,14.1,Low,No,Moderate,1
18,Other,10.98,3.98,2.51,4.71,5.29,36,95,5.49,High,Yes,Moderate,1
18,Female,5.47,2.87,1.18,6.0,8.16,120,175,11.66,Low,Yes,Moderate,1
20,Female,4.49,5.21,1.81,5.85,5.72,238,129,6.32,Low,Yes,Mild,0
18,Male,11.83,2.35,1.94,1.01,4.81,96,180,3.78,High,No,Severe,0
27,Male,8.01,4.38,0.0,4.05,6.54,119,139,3.85,Medium,No,Mild,1
19,Female,6.49,3.41,0.0,4.14,5.37,243,147,10.69,Medium,Yes,Moderate,1
18,Male,10.67,2.58,0.0,4.92,8.48,44,143,14.04,Low,No,Moderate,1
21,Other,9.17,1.7,0.43,5.85,5.54,68,147,11.99,Low,No,,0
21,Other,5.16,3.75,3.23,5.86,6.3,31,147,3.77,High,Yes,Mild,1
22,Male,7.0,4.45,3.06,4.13,5.95,168,180,14.09,Low,No,Moderate,0
28,Other,11.58,3.04,0.0,2.09,8.85,83,180,5.5,Medium,Yes,Mild,1
24,Female,4.89,3.3,2.52,4.78,5.08,221,180,5.69,Medium,No,Moderate,1
18,Other,4.33,6.0,1.41,6.0,6.02,32,136,4.95,High,Yes,,1
23,Male,3.9,5.42,0.0,4.27,6.81,37,163,6.4,Low,No,Severe,1
18,Other,7.21,4.51,3.36,2.29,4.54,202,54,8.03,Medium,Yes,Moderate,1
23,Other,4.08,1.75,2.48,4.37,5.46,45,137,13.28,High,Yes,Mild,1
22,Female,6.71,3.81,2.99,5.66,5.48,231,119,7.79,Low,No,Moderate,0
19,Other,4.37,2.67,0.62,6.0,5.2,29,154,9.59,High,No,Mild,0
33,Male,8.53,2.7,2.06,3.25,6.97,20,36,4.87,Medium,Yes,Moderate,1
27,Female,5.02,0.5,0.81,1.45,6.75,20,59,3.58,High,No,Moderate,0
29,Female,3.46,2.95,2.67,5.91,5.49,48,151,14.88,Medium,Yes,Moderate,0
24,Male,11.57,3.7,0.26,4.89,5.08,63,161,3.58,Medium,Yes,Mild,1
32,Female,10.41,3.93,2.11,3.51,4.61,139,176,11.53,Medium,Yes,Moderate,1
25,Female,3.78,3.67,0.0,2.94,5.98,47,69,3.71,Low,No,Moderate,0
21,Other,6.55,6.0,2.5,5.98,5.04,39,167,4.15,Medium,Yes,Mild,0
18,Other,6.31,3.73,0.03,2.51,5.2,24,180,7.12,Medium,No,Moderate,0
21,Other,11.93,4.04,1.37,5.63,5.54,37,169,4.6,Low,No,,1
27,Female,6.01,3.59,1.04,3.85,4.5,62,178,3.58,High,Yes,Severe,1
24,Male,5.43,3.44,3.0,4.5,4.5,131,124,10.66,Medium,Yes,Severe,1
25,Other,8.66,3.44,0.93,2.71,8.29,105,116,10.14,Medium,No,Moderate,1
33,Male,5.33,5.73,1.92,1.72,5.08,115,180,11.14,Low,No,Mild,1
30,Other,7.94,3.58,2.56,5.08,8.66,234,119,6.03,High,No,Moderate,0
20,Other,12.0,0.63,0.49,2.77,6.9,27,127,5.9,Low,No,Mild,1
19,Other,7.89,5.05,0.0,6.0,5.44,168,140,4.29,Low,No,Severe,0
23,Male,3.0,3.65,2.56,5.9,5.01,48,88,10.49,Low,No,Moderate,0
20,Male,11.56,3.18,1.86,6.0,7.83,104,135,3.58,Low,Yes,,1
34,Male,6.88,4.0,1.71,6.0,5.03,20,113,11.88,Medium,No,Moderate,0
35,Female,8.05,5.47,0.0,1.43,4.76,140,116,12.41,Low,Yes,Severe,1
24,Female,8.35,5.69,3.13,5.9,5.27,163,133,10.0,Low,No,Moderate,1
32,Male,5.17,5.43,0.0,2.63,6.41,42,180,3.58,Medium,Yes,Moderate,0
21,Female,7.51,0.81,1.45,2.46,4.53,33,55,5.41,Medium,No,Severe,1
29,Other,4.18,1.73,1.55,6.0,6.46,160,176,13.94,High,No,Mild,1
35,Other,9.99,4.26,2.44,4.0,6.17,179,161,5.13,Medium,No,Severe,1
34,Other,10.93,5.67,1.9,6.0,8.4,25,87,12.43,Medium,No,,1
28,Male,9.83,4.76,1.0,3.33,5.16,76,168,13.39,High,Yes,Moderate,1
33,Female,5.95,3.8,0.0,1.39,5.39,198,180,10.03,High,No,Moderate,1
22,Other,12.0,1.74,1.49,6.0,5.75,20,159,6.92,Low,Yes,,1
27,Other,5.8,3.09,1.56,1.38,4.5,54,114,3.58,Medium,No,Mild,1
22,Female,8.19,0.54,2.38,6.0,8.93,37,180,11.53,Medium,No,Severe,0
18,Female,4.23,3.34,0.0,4.58,5.98,20,178,4.37,Low,No,Severe,1
22,Other,7.01,4.09,1.48,3.95,4.5,81,142,4.73,Low,No,Mild,1
23,Other,6.02,1.39,1.85,6.0,5.14,126,84,11.52,Low,Yes,Severe,1
28,Female,3.47,4.68,2.11,5.9,4.5,42,101,10.7,Medium,No,Severe,1
31,Male,8.23,1.06,3.25,6.0,5.67,69,78,4.43,Medium,Yes,,1
18,Other,8.66,3.79,1.92,3.84,4.79,238,170,12.47,Medium,No,,0
19,Other,3.64,4.23,1.87,2.53,5.0,109,151,9.52,High,No,Moderate,1
25,Other,7.7,4.83,0.0,5.47,7.74,35,144,12.64,Medium,No,,1
29,Male,7.56,2.55,0.61,4.86,7.91,229,118,13.2,Low,No,,1
20,Other,10.35,4.88,0.46,4.44,5.72,57,33,3.84,Medium,No,Moderate,0
18,Male,12.0,4.51,0.29,4.77,6.39,223,148,10.75,Low,No,,1
20,Female,3.21,5.65,2.5,4.15,6.24,139,107,8.14,High,Yes,Mild,1
18,Other,7.34,4.63,2.25,4.56,5.21,63,59,7.37,Medium,No,Moderate,1
33,Male,8.45,2.94,0.0,2.94,8.38,150,61,5.11,Low,No,Moderate,1
