Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,No,Travel_Rarely,1284,Sales,26,2,Life Sciences,1,4,Female,98,4,2,Research Director,2,Married,1082,4923,7,Y,No,25,3,3,80,0,1,2,2,8,3,0,2
49,No,Travel_Rarely,955,Human Resources,1,3,Life Sciences,1,3,Male,55,3,1,Research Scientist,4,Single,5122,11786,5,Y,Yes,25,3,3,80,1,0,2,3,9,12,0,0
30,No,Travel_Rarely,678,Sales,29,4,Medical,1,3,Male,37,2,1,Sales Representative,1,Single,6025,5963,1,Y,Yes,23,3,2,80,1,0,2,3,24,1,3,2
47,No,Travel_Rarely,1139,Research & Development,24,3,Medical,1,2,Male,97,3,1,Sales Executive,1,Single,2679,23091,2,Y,No,19,3,1,80,0,1,2,2,4,6,1,2
22,No,Travel_Rarely,625,Research & Development,11,4,Technical Degree,1,1,Male,71,3,1,Research Scientist,4,Divorced,1416,13717,1,Y,No,17,3,3,80,0,11,2,3,8,0,1,7
29,No,Travel_Rarely,1293,Research & Development,29,2,Life Sciences,1,1,Male,98,3,3,Sales Executive,4,Single,3543,6109,4,Y,No,11,3,4,80,2,0,0,2,13,2,0,0
60,No,Travel_Rarely,745,Research & Development,5,3,Marketing,1,4,Male,96,3,5,Laboratory Technician,1,Single,1009,23896,1,Y,Yes,13,3,3,80,1,10,3,2,9,1,0,2
41,No,Travel_Rarely,857,Sales,9,4,Marketing,1,3,Female,64,2,1,Sales Executive,3,Single,5092,3216,1,Y,No,25,3,2,80,0,9,3,3,2,2,1,2
31,No,Travel_Frequently,1029,Research & Development,4,3,Life Sciences,1,3,Female,100,3,1,Sales Executive,4,Single,4920,5452,1,Y,No,16,3,4,80,0,1,3,3,2,7,0,2
55,No,Travel_Rarely,742,Research & Development,22,4,Medical,1,3,Female,49,3,1,Sales Executive,4,Single,2662,6374,1,Y,No,16,3,3,80,0,2,4,2,7,0,11,7
31,No,Travel_Frequently,1351,Sales,2,4,Life Sciences,1,3,Male,88,3,2,Manager,4,Divorced,4717,8003,6,Y,Yes,16,3,1,80,0,6,2,3,7,2,0,2
37,No,Travel_Frequently,1182,Sales,4,1,Technical Degree,1,3,Male,82,3,2,Research Scientist,1,Married,3481,2094,1,Y,No,12,3,2,80,1,0,3,3,7,1,0,2
18,No,Travel_Rarely,290,Research & Development,11,4,Life Sciences,1,3,Female,93,1,1,Sales Executive,4,Married,4225,21087,1,Y,No,11,3,4,80,3,10,2,3,12,0,0,7
24,Yes,Travel_Rarely,864,Research & Development,19,3,Other,1,4,Male,49,3,2,Research Scientist,4,Divorced,4544,21027,1,Y,No,25,3,4,80,0,6,5,4,5,1,3,2
24,No,Travel_Rarely,1379,Sales,8,2,Life Sciences,1,3,Female,92,3,2,Laboratory Technician,4,Married,2331,2094,3,Y,Yes,23,3,1,80,1,6,2,3,3,2,1,0
38,Yes,Travel_Rarely,931,Sales,10,1,Medical,1,2,Male,100,2,1,Manager,3,Divorced,2296,3564,1,Y,Yes,15,3,4,80,0,0,2,3,10,0,2,0
18,No,Travel_Rarely,222,Research & Development,29,3,Medical,1,3,Male,89,4,1,Manufacturing Director,2,Married,5553,23202,1,Y,No,18,3,1,80,1,9,2,2,8,1,0,0
24,No,Travel_Rarely,1201,Research & Development,3,3,Life Sciences,1,1,Male,100,2,1,Laboratory Technician,3,Single,3534,16898,1,Y,No,11,3,3,80,1,2,6,2,40,4,0,2
28,No,Travel_Rarely,102,Sales,7,4,Marketing,1,3,Female,84,3,2,Laboratory Technician,1,Divorced,5726,3264,0,Y,Yes,16,3,3,80,1,0,4,3,6,0,0,2
18,No,Travel_Frequently,102,Research & Development,5,3,Medical,1,4,Female,45,3,2,Sales Representative,4,Single,2025,5130,4,Y,Yes,14,3,1,80,0,4,2,3,13,3,1,0
37,No,Travel_Rarely,271,Research & Development,3,3,Life Sciences,1,3,Male,91,1,3,Laboratory Technician,4,Divorced,2935,26999,6,Y,No,24,3,4,80,1,0,3,3,4,0,0,1
52,No,Travel_Rarely,162,Research & Development,12,4,Medical,1,2,Male,47,2,1,Laboratory Technician,2,Single,3520,4244,7,Y,No,17,3,4,80,0,12,3,2,13,0,0,3
26,No,Travel_Rarely,269,Sales,29,2,Other,1,2,Male,39,3,2,Research Scientist,3,Single,1232,24130,5,Y,Yes,25,3,3,80,1,4,3,4,12,8,1,4
36,No,Travel_Rarely,103,Sales,4,3,Human Resources,1,2,Male,93,2,4,Research Director,2,Married,2115,7012,1,Y,Yes,19,3,1,80,0,6,3,3,7,6,0,5
20,No,Travel_Rarely,1444,Research & Development,13,3,Marketing,1,4,Male,63,3,1,Sales Executive,2,Single,4010,11861,4,Y,No,18,3,1,80,1,6,3,3,13,1,0,3
52,No,Travel_Rarely,1127,Sales,3,3,Medical,1,4,Male,30,3,1,Laboratory Technician,3,Single,6052,24001,1,Y,No,13,3,4,80,2,0,2,3,12,3,0,5
47,No,Travel_Frequently,1153,Research & Development,4,4,Medical,1,3,Male,96,3,1,Laboratory Technician,2,Single,2567,7055,1,Y,Yes,25,3,4,80,0,9,2,3,12,7,0,0
27,No,Travel_Rarely,1111,Research & Development,13,4,Life Sciences,1,2,Female,91,3,1,Research Scientist,2,Single,1743,19191,7,Y,Yes,16,3,2,80,1,16,3,3,5,0,0,0
30,No,Travel_Rarely,211,Sales,6,3,Life Sciences,1,3,Male,80,3,1,Laboratory Technician,2,Single,4661,15973,4,Y,Yes,14,3,3,80,1,1,3,2,5,0,0,3
21,No,Travel_Rarely,102,Human Resources,5,2,Medical,1,2,Female,54,3,1,Laboratory Technician,4,Single,1542,4795,5,Y,Yes,12,3,4,80,2,9,2,3,12,5,0,7
24,No,Non-Travel,102,Research & Development,2,3,Life Sciences,1,2,Female,86,3,2,Research Scientist,4,Married,1921,2094,1,Y,No,14,3,3,80,1,0,2,2,9,2,0,1
51,Yes,Travel_Rarely,1213,Research & Development,28,4,Medical,1,3,Female,84,3,1,Research Director,4,Single,1009,13999,3,Y,No,25,3,4,80,0,19,2,3,2,0,1,7
26,No,Travel_Rarely,591,Research & Development,8,3,Life Sciences,1,1,Male,78,3,1,Research Scientist,4,Single,6467,5092,3,Y,Yes,13,3,1,80,1,5,2,2,8,6,2,4
42,No,Travel_Rarely,782,Research & Development,21,3,Other,1,3,Male,46,2,1,Research Scientist,3,Single,1307,7023,1,Y,No,16,3,2,80,0,6,3,3,8,2,0,2
39,No,Travel_Rarely,1499,Research & Development,11,3,Life Sciences,1,2,Male,99,1,2,Human Resources,4,Married,3643,26932,0,Y,No,13,3,2,80,2,0,5,2,6,2,0,4
30,Yes,Travel_Rarely,102,Research & Development,23,3,Medical,1,3,Male,98,2,2,Sales Executive,1,Divorced,3290,16426,7,Y,No,16,3,3,80,0,29,4,3,4,6,0,0
23,No,Travel_Rarely,1126,Research & Development,10,4,Life Sciences,1,4,Female,86,3,2,Sales Executive,3,Single,2574,11237,3,Y,Yes,21,3,2,80,0,0,2,3,10,2,0,1
48,Yes,Travel_Rarely,1421,Research & Development,22,3,Marketing,1,4,Female,35,3,2,Human Resources,1,Married,7365,7352,1,Y,No,17,3,4,80,0,3,2,3,10,2,2,7
38,No,Travel_Rarely,291,Sales,29,3,Life Sciences,1,4,Male,100,3,2,Laboratory Technician,2,Married,5164,10219,1,Y,No,20,3,3,80,1,4,3,3,3,6,0,4
31,No,Travel_Rarely,778,Sales,14,2,Medical,1,4,Male,100,4,3,Laboratory Technician,4,Single,3055,12527,0,Y,Yes,14,3,3,80,0,6,5,2,5,1,0,9
21,No,Travel_Rarely,1314,Research & Development,13,3,Life Sciences,1,2,Male,55,2,2,Sales Representative,4,Married,1763,13575,1,Y,No,14,3,3,80,1,13,2,3,11,0,0,2
36,No,Travel_Rarely,288,Research & Development,16,5,Technical Degree,1,3,Male,48,2,1,Research Scientist,3,Married,4849,14421,1,Y,No,16,4,1,80,1,10,3,3,10,0,0,3
26,Yes,Travel_Rarely,997,Sales,3,2,Marketing,1,4,Female,68,3,1,Sales Executive,4,Single,1234,26815,1,Y,No,13,3,2,80,3,2,2,3,12,1,0,2
18,No,Travel_Rarely,173,Research & Development,10,2,Life Sciences,1,2,Female,90,3,2,Sales Executive,3,Single,5546,22331,7,Y,Yes,22,3,3,80,1,3,2,3,8,0,0,5
31,No,Travel_Frequently,988,Sales,15,3,Medical,1,1,Male,89,3,2,Healthcare Representative,4,Single,5983,7257,2,Y,Yes,12,4,1,80,1,10,2,3,8,1,0,5
28,No,Travel_Rarely,908,Research & Development,13,3,Medical,1,3,Male,100,3,4,Laboratory Technician,2,Single,5550,2255,0,Y,Yes,11,3,1,80,1,1,2,2,9,0,1,0
30,No,Travel_Rarely,310,Sales,20,3,Technical Degree,1,2,Female,70,3,2,Sales Executive,3,Single,2011,5689,1,Y,No,14,3,1,80,1,7,3,3,13,0,1,0
33,No,Travel_Rarely,102,Sales,25,2,Life Sciences,1,4,Female,68,3,1,Laboratory Technician,3,Married,3215,5185,1,Y,Yes,16,3,3,80,0,9,3,2,16,1,0,0
21,No,Travel_Frequently,1129,Research & Development,4,3,Life Sciences,1,3,Female,100,4,1,Laboratory Technician,3,Divorced,3906,6940,1,Y,Yes,17,3,1,80,0,8,3,3,13,2,0,4
45,No,Travel_Rarely,227,Sales,29,5,Life Sciences,1,4,Female,32,4,2,Healthcare Representative,3,Single,3263,26999,2,Y,No,25,3,4,80,0,4,2,2,13,6,0,3
18,No,Travel_Rarely,275,Research & Development,10,3,Life Sciences,1,4,Male,80,3,2,Laboratory Technician,4,Divorced,2654,7442,1,Y,Yes,14,3,3,80,1,1,2,3,6,1,0,7
24,No,Travel_Rarely,242,Research & Development,3,3,Medical,1,3,Female,96,3,2,Research Director,1,Divorced,6189,18732,1,Y,Yes,22,3,4,80,0,0,5,3,12,7,0,4
42,Yes,Travel_Rarely,524,Research & Development,5,2,Marketing,1,3,Female,100,2,1,Research Scientist,1,Married,1984,16338,1,Y,Yes,15,3,4,80,0,9,4,3,13,1,0,5
56,No,Travel_Rarely,496,Human Resources,5,4,Other,1,1,Male,84,3,1,Human Resources,3,Single,2663,3500,4,Y,Yes,16,3,3,80,0,2,2,3,10,4,0,1
18,No,Travel_Rarely,1183,Research & Development,10,3,Medical,1,3,Male,56,3,4,Sales Representative,1,Divorced,1194,19748,3,Y,Yes,15,4,3,80,1,0,3,1,3,2,0,0
32,No,Travel_Frequently,938,Research & Development,14,4,Medical,1,1,Male,96,2,4,Sales Executive,3,Single,1009,4807,1,Y,No,24,3,2,80,1,7,2,3,9,2,0,2
21,No,Travel_Rarely,338,Research & Development,27,3,Life Sciences,1,4,Female,64,2,2,Human Resources,1,Single,3359,4251,8,Y,No,16,4,4,80,1,6,2,3,7,0,14,7
35,No,Travel_Rarely,922,Sales,4,2,Other,1,1,Female,40,2,1,Human Resources,4,Married,1009,2094,0,Y,No,25,3,1,80,1,4,6,3,3,3,0,7
48,No,Travel_Rarely,427,Research & Development,5,3,Medical,1,2,Male,42,2,1,Sales Executive,4,Single,1009,16029,0,Y,No,17,3,1,80,0,5,3,3,13,0,0,3
32,No,Travel_Rarely,493,Sales,13,1,Medical,1,3,Male,100,2,2,Research Scientist,4,Married,13244,8666,1,Y,No,14,3,2,80,2,8,2,1,2,3,0,4
35,No,Travel_Rarely,102,Research & Development,5,2,Life Sciences,1,4,Male,49,3,2,Sales Executive,4,Married,4276,4135,6,Y,No,16,3,1,80,0,5,2,3,40,2,0,0
59,No,Travel_Rarely,1151,Research & Development,25,1,Medical,1,1,Male,43,2,2,Sales Executive,3,Single,2645,25033,1,Y,No,21,3,4,80,0,26,3,3,4,2,1,9
30,No,Travel_Rarely,102,Sales,3,3,Medical,1,4,Male,100,3,1,Sales Executive,2,Divorced,4057,14455,7,Y,Yes,18,3,1,80,1,0,2,3,9,0,0,3
45,No,Travel_Rarely,102,Research & Development,4,3,Life Sciences,1,1,Male,100,3,1,Sales Executive,2,Divorced,4698,4567,9,Y,No,11,3,1,80,2,13,3,3,10,6,1,3
46,No,Non-Travel,366,Research & Development,4,3,Life Sciences,1,4,Female,35,2,4,Manufacturing Director,4,Married,1870,7414,5,Y,No,24,3,3,80,0,0,3,3,1,2,0,2
23,No,Travel_Rarely,174,Research & Development,9,3,Medical,1,2,Male,44,2,2,Research Scientist,3,Single,3916,2094,7,Y,No,25,3,4,80,1,8,2,3,8,0,1,9
46,No,Travel_Rarely,147,Human Resources,10,2,Medical,1,3,Female,63,3,2,Laboratory Technician,1,Married,17032,20155,1,Y,Yes,15,3,1,80,0,0,3,3,3,3,0,9
32,No,Travel_Rarely,478,Sales,5,4,Medical,1,1,Female,96,1,1,Laboratory Technician,1,Single,12747,9666,9,Y,Yes,15,4,3,80,1,4,2,4,5,0,0,2
40,No,Travel_Rarely,391,Research & Development,20,5,Medical,1,4,Female,100,3,3,Research Scientist,1,Divorced,3904,17082,1,Y,No,23,3,4,80,0,3,2,3,5,1,0,7
36,No,Non-Travel,471,Research & Development,29,2,Medical,1,3,Female,40,2,2,Research Director,1,Single,1836,12462,1,Y,Yes,13,3,3,80,3,0,2,3,31,5,4,4
40,No,Travel_Rarely,297,Research & Development,29,4,Life Sciences,1,3,Male,97,3,2,Sales Representative,4,Single,1365,11933,0,Y,Yes,25,3,2,80,0,0,2,3,32,0,2,8
37,No,Travel_Rarely,382,Sales,11,3,Life Sciences,1,1,Male,84,4,1,Human Resources,4,Single,4671,13431,0,Y,Yes,13,3,2,80,1,4,5,3,6,2,0,2
40,No,Travel_Rarely,934,Research & Development,29,2,Life Sciences,1,4,Male,95,3,2,Manager,1,Married,3697,4026,0,Y,Yes,16,3,3,80,0,4,2,3,9,2,4,3
42,No,Travel_Rarely,207,Sales,23,2,Life Sciences,1,4,Male,88,3,2,Manager,3,Married,6034,10366,4,Y,No,16,3,2,80,0,10,2,3,7,6,2,4
42,No,Travel_Rarely,102,Sales,4,3,Life Sciences,1,3,Male,68,3,1,Research Scientist,3,Single,4924,4059,1,Y,No,15,3,1,80,0,31,0,2,10,2,0,6
34,No,Travel_Rarely,143,Research & Development,13,4,Other,1,1,Male,98,3,3,Laboratory Technician,4,Divorced,2441,22394,1,Y,Yes,17,3,4,80,0,21,2,3,9,5,0,0
26,Yes,Travel_Rarely,495,Research & Development,4,3,Life Sciences,1,3,Male,59,2,2,Sales Representative,3,Single,5454,14787,1,Y,No,19,3,2,80,3,0,2,3,5,7,0,2
36,No,Travel_Rarely,250,Sales,8,4,Life Sciences,1,4,Male,74,2,1,Human Resources,1,Single,5823,5013,9,Y,Yes,13,4,4,80,0,0,0,3,8,1,0,0
43,Yes,Travel_Rarely,536,Sales,16,3,Medical,1,3,Female,100,2,4,Research Scientist,4,Single,3940,4555,8,Y,Yes,13,3,1,80,1,0,2,2,2,1,0,0
34,No,Travel_Frequently,102,Research & Development,25,4,Medical,1,4,Male,91,2,1,Healthcare Representative,1,Single,1217,22045,0,Y,Yes,15,3,3,80,0,3,5,4,9,2,3,4
44,No,Travel_Frequently,560,Sales,10,3,Life Sciences,1,3,Female,100,2,4,Laboratory Technician,1,Divorced,2834,23956,1,Y,No,12,3,2,80,1,3,2,2,3,0,7,4
42,No,Travel_Rarely,651,Research & Development,3,2,Life Sciences,1,2,Male,97,3,1,Research Scientist,3,Divorced,5796,26930,1,Y,No,16,3,4,80,0,7,2,1,26,1,0,8
36,No,Travel_Rarely,1232,Research & Development,4,2,Life Sciences,1,2,Male,100,2,1,Research Scientist,4,Married,1336,22452,0,Y,No,17,3,3,80,0,7,2,3,8,1,0,0
52,No,Travel_Rarely,619,Sales,3,4,Life Sciences,1,2,Male,55,3,1,Research Scientist,3,Married,4600,4744,1,Y,No,15,3,3,80,0,5,2,3,3,2,0,8
40,No,Travel_Rarely,102,Research & Development,12,4,Life Sciences,1,2,Female,73,3,1,Laboratory Technician,1,Married,3233,18831,1,Y,No,16,3,3,80,0,0,2,3,3,7,1,7
30,No,Travel_Rarely,303,Research & Development,13,3,Technical Degree,1,2,Male,98,3,1,Research Scientist,3,Single,2297,3000,0,Y,No,21,3,4,80,1,2,3,3,3,0,0,2
18,No,Travel_Rarely,338,Sales,10,4,Life Sciences,1,4,Male,84,3,2,Laboratory Technician,3,Married,14283,11153,1,Y,No,12,3,2,80,2,0,3,3,6,2,0,3
38,No,Travel_Rarely,102,Research & Development,19,2,Medical,1,3,Male,64,2,3,Research Scientist,3,Divorced,2066,19662,1,Y,No,13,3,4,80,0,21,5,2,4,1,0,0
40,No,Non-Travel,1189,Sales,3,3,Life Sciences,1,1,Male,100,2,2,Research Director,3,Married,1009,6711,1,Y,Yes,17,3,3,80,0,8,2,3,40,2,1,2
22,No,Travel_Frequently,848,Research & Development,4,2,Medical,1,3,Female,99,3,1,Laboratory Technician,1,Single,2395,5591,0,Y,Yes,13,3,3,80,0,4,3,3,4,0,0,11
37,No,Travel_Rarely,165,Research & Development,29,3,Marketing,1,2,Male,41,3,2,Sales Executive,3,Single,1186,4568,1,Y,No,12,3,3,80,1,4,5,3,13,7,1,0
50,No,Travel_Rarely,1412,Research & Development,5,3,Life Sciences,1,1,Female,49,2,1,Sales Executive,4,Married,1093,5404,3,Y,No,22,3,2,80,0,0,2,3,10,2,0,0
32,Yes,Travel_Frequently,309,Research & Development,4,4,Marketing,1,1,Male,64,3,2,Healthcare Representative,2,Single,12199,25980,1,Y,Yes,25,3,3,80,1,0,3,3,4,1,0,0
49,No,Travel_Rarely,270,Research & Development,5,5,Life Sciences,1,4,Male,99,3,5,Research Scientist,1,Single,4019,17082,0,Y,No,16,3,2,80,0,30,2,3,12,5,0,3
48,No,Non-Travel,267,Research & Development,24,1,Medical,1,1,Male,100,3,1,Sales Executive,1,Single,2978,12406,0,Y,No,15,3,2,80,1,1,3,3,2,0,0,8
20,No,Travel_Rarely,1187,Sales,12,3,Marketing,1,3,Female,100,2,1,Manager,4,Single,1523,8917,1,Y,No,14,3,3,80,1,0,5,3,4,1,0,2
36,No,Travel_Frequently,1343,Sales,11,4,Medical,1,2,Male,100,3,2,Human Resources,3,Single,3962,24177,2,Y,No,22,3,1,80,1,2,2,3,5,2,0,1
36,No,Travel_Frequently,903,Research & Development,27,4,Medical,1,1,Female,92,3,1,Research Scientist,2,Married,3179,2094,1,Y,Yes,16,3,2,80,0,7,3,2,7,5,0,0
28,No,Travel_Rarely,1406,Sales,1,2,Marketing,1,4,Male,86,4,2,Research Scientist,2,Married,1009,6198,8,Y,Yes,18,3,1,80,1,1,6,3,9,0,0,1
35,No,Travel_Rarely,1430,Sales,3,1,Medical,1,3,Male,100,3,1,Sales Executive,1,Married,2779,22214,8,Y,No,12,3,2,80,1,2,4,3,18,1,3,0
47,No,Travel_Rarely,228,Sales,28,2,Life Sciences,1,3,Male,83,2,1,Sales Representative,1,Single,4612,4048,0,Y,No,11,3,1,80,3,5,3,3,4,0,0,0
26,No,Travel_Rarely,1116,Research & Development,10,3,Medical,1,3,Male,85,3,2,Manager,1,Single,6740,11584,1,Y,No,16,3,2,80,0,0,2,2,10,2,0,6
35,No,Travel_Rarely,864,Research & Development,27,3,Medical,1,2,Male,71,3,4,Laboratory Technician,3,Married,14163,17593,0,Y,No,15,3,2,80,0,0,2,4,10,2,1,8
22,No,Non-Travel,1142,Research & Development,29,3,Medical,1,4,Male,39,4,1,Sales Executive,3,Divorced,2292,10643,7,Y,No,14,4,4,80,3,8,2,3,9,2,0,7
39,No,Travel_Rarely,493,Human Resources,23,2,Medical,1,2,Male,97,4,3,Research Scientist,4,Divorced,1618,2094,4,Y,No,19,3,1,80,1,3,3,2,10,1,1,7
42,No,Non-Travel,135,Research & Development,13,3,Life Sciences,1,3,Male,100,2,2,Sales Executive,1,Married,1171,15454,1,Y,No,20,3,4,80,3,10,3,2,9,6,0,6
49,No,Travel_Rarely,102,Sales,5,3,Life Sciences,1,4,Male,94,3,1,Research Scientist,2,Married,2388,3900,6,Y,No,16,3,4,80,0,1,3,2,9,0,1,2
50,No,Travel_Rarely,715,Sales,19,3,Medical,1,1,Male,100,2,2,Sales Executive,2,Divorced,4080,6212,1,Y,No,14,4,4,80,1,3,3,3,3,3,0,1
37,No,Travel_Rarely,217,Sales,6,4,Medical,1,2,Male,61,3,2,Research Scientist,1,Married,18179,2094,7,Y,Yes,13,3,2,80,1,0,2,2,2,2,0,6
18,Yes,Travel_Rarely,1061,Human Resources,5,2,Life Sciences,1,1,Female,56,3,1,Sales Executive,4,Married,3109,26999,0,Y,No,11,3,2,80,1,3,3,3,12,0,0,2
30,No,Travel_Rarely,449,Sales,19,3,Life Sciences,1,4,Female,89,2,3,Sales Executive,4,Divorced,1323,17000,3,Y,Yes,15,3,3,80,0,4,0,4,8,0,1,6
39,No,Travel_Rarely,1093,Human Resources,3,2,Technical Degree,1,3,Female,57,2,1,Sales Representative,4,Single,2529,4260,1,Y,Yes,15,3,3,80,0,4,2,3,9,0,0,4
34,No,Travel_Rarely,102,Research & Development,14,3,Medical,1,4,Female,88,3,1,Sales Executive,4,Married,4595,18331,6,Y,Yes,15,3,1,80,0,0,5,3,10,2,1,2
38,No,Travel_Rarely,270,Sales,26,3,Life Sciences,1,4,Male,78,3,1,Laboratory Technician,2,Single,1847,2534,1,Y,Yes,13,3,3,80,1,8,5,3,6,0,0,7
32,No,Travel_Rarely,226,Research & Development,4,2,Medical,1,2,Female,44,3,2,Sales Executive,3,Divorced,1625,23159,1,Y,No,18,3,1,80,0,23,2,3,8,5,0,0
30,No,Travel_Rarely,1388,Research & Development,25,3,Medical,1,3,Female,87,3,1,Laboratory Technician,4,Single,6365,12797,1,Y,No,16,3,3,80,0,8,2,1,7,3,0,2
41,No,Travel_Rarely,102,Research & Development,20,3,Life Sciences,1,4,Male,82,3,5,Laboratory Technician,2,Married,1009,12944,1,Y,Yes,22,3,4,80,0,1,3,3,13,0,0,0
25,No,Travel_Rarely,1472,Research & Development,5,2,Medical,1,3,Female,100,2,3,Research Scientist,1,Divorced,1061,26212,2,Y,No,12,3,3,80,0,11,3,3,9,1,1,0
31,No,Travel_Rarely,423,Sales,11,1,Marketing,1,2,Female,100,3,3,Laboratory Technician,1,Married,3714,17948,1,Y,No,12,4,4,80,0,7,0,3,7,2,6,3
42,No,Travel_Rarely,1267,Sales,5,4,Medical,1,3,Female,32,3,1,Manager,3,Single,3425,21922,1,Y,No,16,3,2,80,1,8,3,4,9,2,1,8
42,No,Travel_Frequently,1235,Research & Development,12,3,Life Sciences,1,3,Male,94,2,2,Manufacturing Director,3,Married,1939,10109,1,Y,Yes,20,3,2,80,0,2,6,2,11,0,0,2
34,No,Travel_Rarely,102,Research & Development,29,3,Medical,1,2,Male,57,2,2,Research Scientist,1,Single,1800,2094,1,Y,No,16,3,2,80,0,5,2,3,6,4,2,7
19,No,Travel_Rarely,106,Research & Development,4,3,Medical,1,1,Female,46,2,1,Research Scientist,3,Divorced,1407,20472,1,Y,No,22,3,1,80,0,10,4,3,8,0,1,6
33,No,Travel_Rarely,1183,Sales,12,3,Life Sciences,1,3,Male,80,3,1,Sales Executive,3,Married,1713,7058,2,Y,Yes,17,3,2,80,0,7,2,2,3,3,0,8
25,No,Travel_Rarely,1035,Research & Development,13,3,Marketing,1,1,Female,100,3,1,Research Director,3,Married,1556,2094,5,Y,No,18,3,4,80,1,1,2,3,2,0,0,2
35,No,Travel_Rarely,160,Sales,13,3,Marketing,1,2,Male,100,4,1,Healthcare Representative,3,Divorced,4833,5608,1,Y,Yes,15,3,2,80,1,6,6,2,14,6,9,2
28,No,Travel_Rarely,252,Sales,12,4,Life Sciences,1,2,Male,100,2,1,Laboratory Technician,4,Married,2664,19618,5,Y,Yes,14,4,1,80,0,8,2,3,7,0,2,0
26,No,Travel_Rarely,102,Sales,7,4,Life Sciences,1,3,Male,52,2,1,Human Resources,4,Married,8526,7410,7,Y,Yes,19,3,3,80,1,11,3,3,13,4,0,6
24,No,Travel_Frequently,1185,Human Resources,5,3,Marketing,1,3,Male,100,4,2,Laboratory Technician,4,Married,3031,21209,0,Y,No,17,3,4,80,0,1,5,3,7,0,0,7
42,No,Travel_Rarely,135,Sales,19,3,Life Sciences,1,3,Male,45,1,2,Laboratory Technician,4,Married,1055,7084,1,Y,Yes,25,4,1,80,1,4,2,2,31,5,0,3
47,No,Travel_Rarely,238,Research & Development,3,3,Medical,1,1,Male,93,2,3,Laboratory Technician,2,Single,2358,8995,2,Y,No,13,3,2,80,1,4,2,3,10,1,0,2
32,No,Travel_Rarely,102,Sales,8,3,Life Sciences,1,1,Female,43,3,1,Manager,2,Married,10444,2094,1,Y,No,19,4,2,80,1,12,3,2,7,2,0,1
29,No,Non-Travel,102,Research & Development,4,3,Medical,1,2,Male,52,3,1,Sales Executive,2,Single,1009,3201,5,Y,No,15,3,2,80,1,2,3,3,12,0,2,0
44,No,Travel_Frequently,1261,Sales,14,3,Life Sciences,1,4,Male,100,3,1,Manufacturing Director,4,Divorced,1226,2094,0,Y,No,17,3,2,80,0,2,3,3,12,5,1,8
36,No,Travel_Rarely,244,Research & Development,4,3,Medical,1,1,Male,45,2,4,Laboratory Technician,3,Married,3721,18078,5,Y,No,14,3,2,80,0,34,3,3,8,6,0,3
47,No,Travel_Rarely,102,Human Resources,8,2,Medical,1,4,Female,46,2,1,Research Director,1,Single,1543,8528,1,Y,No,13,4,3,80,0,0,5,3,8,7,0,6
39,Yes,Travel_Rarely,1217,Research & Development,12,2,Medical,1,3,Female,91,1,3,Human Resources,3,Divorced,3522,7397,1,Y,No,22,3,3,80,0,8,2,2,5,2,0,4
47,No,Travel_Rarely,410,Sales,4,3,Life Sciences,1,2,Male,83,2,5,Manager,1,Married,2520,20955,4,Y,No,25,3,4,80,1,0,3,3,3,2,1,4
20,No,Travel_Rarely,228,Research & Development,29,4,Life Sciences,1,3,Female,30,2,1,Research Scientist,1,Married,4828,24458,3,Y,Yes,21,3,3,80,0,1,2,3,9,2,1,6
48,No,Travel_Rarely,445,Sales,11,3,Life Sciences,1,1,Male,85,3,1,Sales Executive,4,Married,4046,9627,1,Y,No,17,3,2,80,3,0,1,3,12,4,0,3
31,Yes,Travel_Rarely,554,Research & Development,24,2,Life Sciences,1,3,Male,81,2,2,Laboratory Technician,4,Divorced,4797,6504,1,Y,No,20,3,4,80,0,0,2,2,2,2,0,0
36,Yes,Travel_Rarely,553,Research & Development,11,3,Medical,1,3,Male,81,3,1,Healthcare Representative,4,Married,5297,9948,5,Y,Yes,14,3,2,80,0,3,2,3,8,6,0,2
57,No,Travel_Rarely,679,Research & Development,4,1,Medical,1,1,Male,75,3,1,Sales Executive,3,Married,3918,19194,0,Y,Yes,18,3,3,80,2,0,3,2,10,0,0,1
43,No,Travel_Rarely,202,Research & Development,4,2,Medical,1,3,Male,94,3,2,Research Scientist,4,Married,2131,10700,1,Y,No,12,3,4,80,0,3,2,1,2,1,0,1
42,No,Travel_Frequently,833,Human Resources,29,3,Life Sciences,1,2,Male,100,3,1,Research Scientist,4,Single,1009,2094,1,Y,No,19,3,1,80,1,0,3,3,10,2,0,7
43,No,Travel_Rarely,644,Sales,22,4,Life Sciences,1,3,Male,42,3,1,Sales Executive,2,Married,3164,8860,2,Y,Yes,15,3,2,80,0,1,3,3,7,0,0,7
